,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
PosX,0.002176480134949088,0.007791284937411547,0.014121531508862972,0.018674414604902267,0.023790227249264717,0.030642427504062653,0.036475323140621185,0.04192965477705002,0.04851340129971504,0.05433283746242523,0.06668813526630402,0.07679173350334167,0.0854109674692154,0.09692063182592392,0.10895595699548721,0.12311629205942154,0.13988657295703888,0.1569150984287262,0.1701732724905014,0.18573221564292908,0.1994626820087433,0.21143192052841187,0.2246754914522171,0.23482972383499146,0.24442635476589203,0.25225281715393066,0.2579757273197174,0.2616477608680725,0.26316922903060913,0.26204460859298706,0.2586152255535126,0.25285211205482483,0.2448381632566452,0.23600661754608154,0.22622480988502502,0.21745708584785461,0.20621678233146667,0.19426730275154114,0.18082155287265778,0.16542567312717438,0.15142783522605896,0.12598516047000885,0.10106378048658371,0.07686605304479599,0.05362023413181305,0.03446836769580841,0.01315340120345354,-0.0045316703617572784,-0.022068772464990616,-0.04002754017710686,-0.05789928138256073
PosY,-0.19774317741394043,-0.19787666201591492,-0.1978096067905426,-0.1976906657218933,-0.1976131796836853,-0.19711671769618988,-0.1963040679693222,-0.19540733098983765,-0.19384661316871643,-0.19195200502872467,-0.18715132772922516,-0.1830292046070099,-0.17921856045722961,-0.1741746962070465,-0.16868187487125397,-0.1617673933506012,-0.1530335396528244,-0.14345957338809967,-0.135040283203125,-0.1240127831697464,-0.11289377510547638,-0.1017799824476242,-0.08768952637910843,-0.07490450888872147,-0.058977749198675156,-0.041064225137233734,-0.023826487362384796,-0.005458763334900141,0.015572955831885338,0.034056954085826874,0.05310254544019699,0.07177753746509552,0.08974278718233109,0.10434537380933762,0.11749734729528427,0.12675124406814575,0.13546280562877655,0.14236345887184143,0.14796698093414307,0.15080595016479492,0.15069720149040222,0.14825914800167084,0.14467623829841614,0.14093102514743805,0.1378054916858673,0.13552866876125336,0.13301046192646027,0.1313035637140274,0.12957902252674103,0.12746067345142365,0.12441722303628922
Omega,0.0056849185943603775,0.009598321151733424,0.014548129272460963,0.02862543506622317,0.05177719039916995,0.11211604518890383,0.16860181732177737,0.2396876279830933,0.3044628564834595,0.3594306175231934,0.3890162174224854,0.41106862468719485,0.42109436435699465,0.43810183448791506,0.454707926940918,0.46890742225646975,0.4989925090789795,0.5432403747558594,0.6015432540893555,0.6740346614837647,0.7386644546508789,0.7943673793792725,0.8874855701446533,0.9926691715240479,1.118873662185669,1.2298718158721924,1.3418784801483155,1.4622648422241211,-4.680288248825073,-4.577550822067261,-4.436568432617188,-4.313627653884888,-4.196857624816895,-4.077721529769898,-3.9571766193389895,-3.833959990310669,-3.7010213668823244,-3.570287042427063,-3.381355458068848,-3.178662234115601,-3.0537138517379763,-3.0085838373184206,-2.995165758895874,-3.0027452047348024,-3.020547204780579,-3.0235590274810793,-3.0415001447677614,-3.05624454574585,-3.030156427192688,-2.9916054542541506,-2.915672355461121
DesX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DesY,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Error Phi,1.5705834276720219,1.5807776644305676,1.591731514477779,1.589093560071715,1.5787804825951017,1.535689954860343,1.4939746619345267,1.43675555812595,1.388894503310578,1.3491090508874821,1.3523595607477361,1.3575898743500587,1.3712342348985262,1.3861491488079964,1.4034377580747104,1.4299132651799147,1.4490659976845366,1.4561051884247933,1.43921566772109,1.4172609344933733,1.3996533633051482,1.3875682957761402,1.346336832305244,1.2850677212011277,1.208422883964589,1.1489991139913103,1.0850758060493166,1.013646038065726,7.210623200178118,7.154624578893558,7.061591691550326,6.985905206281194,6.915324529255766,6.834243043533658,6.749065164918242,6.650647305580132,6.539311942340058,6.423465314989936,6.242759131080142,6.031204808224609,5.880544588966135,5.760488656324405,5.635902527944676,5.489122661062753,5.302842121750076,5.085322374789952,4.806180042913774,4.561169709660771,4.297263190476075,4.05817407199331,3.832782001898754
VelD,0.0,0.03207542308427948,0.03271030443333984,0.03269824608576641,0.03769931188569563,0.04331065830941325,0.04950426287666262,0.04538745364281416,0.04970776124783352,0.046482221182097695,0.08642878102441616,0.08033900892791847,0.07624534803216224,0.08607740840332105,0.08105546414749912,0.11250985593997262,0.11163142400288259,0.12433217912715613,0.12341340188284725,0.12325534081682746,0.12685166387847774,0.11398141730531103,0.12404561580874329,0.11869539039113645,0.1271489313734671,0.1264343505664605,0.1217978205482136,0.12758412474536535,0.12572340831691492,0.12618374294106477,0.12556962097545343,0.12389500592001096,0.12709309749050318,0.11708116924507933,0.10371624659907082,0.09574501672494781,0.09297420818516272,0.0961577460761192,0.11027490283978869,0.10891906639645457,0.11175473556420625,0.13587759505695893,0.12978183799706614,0.12156922147744821,0.11965038041834077,0.12127958794244117,0.12031053510766779,0.08845891355182126,0.09618620167114131,0.10217445997152766,0.09692550552312036
VelE,0.0,0.029991146465245026,0.03200290243072234,0.025990462920881526,0.031030024202236824,0.024000651702285134,0.02649623035186999,0.02012521851853086,0.02631371367562646,0.020512101421895256,0.07310881933650995,0.0657179470888968,0.06942055187422469,0.08178959775550781,0.07426347603404942,0.10415410595404702,0.10554243800622849,0.10480517583491299,0.09823297722123928,0.09640289923050172,0.09697146185947957,0.09232022706303789,0.08970946305933894,0.07377432927039089,0.07956632210892801,0.08088832430603585,0.08457104729499408,0.08225022217862432,0.07791101980476772,0.08094109523483976,0.07906172861398268,0.0785302131952646,0.08171064106284039,0.06752595932540857,0.06035819668093855,0.04963610636893027,0.04676668413331711,0.05015519745893716,0.034575235914982634,0.042156806132012975,0.04282681018725876,0.11494751924756702,0.12192078788068549,0.12120002435382164,0.12759934798216854,0.12145649995353755,0.12585790951356252,0.09586092983645346,0.08998955187603645,0.08698815571834599,0.06751879145876659
