,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
PosX,0.03903413936495781,0.04296183958649635,0.04832250624895096,0.057895299047231674,0.06919771432876587,0.08182571083307266,0.0934251993894577,0.10388004779815674,0.11485326290130615,0.126343235373497,0.1390167623758316,0.1498231738805771,0.1603250652551651,0.17187605798244476,0.18080447614192963,0.18859824538230896,0.19679716229438782,0.20346249639987946,0.20992538332939148,0.21494968235492706,0.21864862740039825,0.22168494760990143,0.22400306165218353,0.22616344690322876,0.22802679240703583,0.22967910766601562,0.23112057149410248,0.23239532113075256,0.23348252475261688,0.23424477875232697,0.23435762524604797,0.23339958488941193,0.23198628425598145,0.22955280542373657,0.22675220668315887,0.22324399650096893,0.2186143398284912,0.2130277454853058,0.20605437457561493,0.19897349178791046,0.19097481667995453,0.18327848613262177,0.17450445890426636,0.16445551812648773,0.1540297418832779,0.14349006116390228,0.13119511306285858,0.11867434531450272,0.1052665188908577,0.09419132769107819,0.08139298856258392,0.06590703874826431,0.04973564296960831,0.03488873690366745,0.01903628185391426,0.0019575278274714947,-0.015176019631326199,-0.032668791711330414,-0.04855066537857056,-0.06377217173576355,-0.07945255190134048
PosY,0.23302920162677765,0.2322176992893219,0.23115448653697968,0.22931110858917236,0.22660546004772186,0.22413943707942963,0.22163017094135284,0.21889011561870575,0.2158517688512802,0.2120763063430786,0.20703992247581482,0.2022230625152588,0.19667772948741913,0.18837669491767883,0.18061916530132294,0.1723015457391739,0.16207796335220337,0.15230409801006317,0.1410745084285736,0.12969402968883514,0.11831270158290863,0.10519853979349136,0.08951037377119064,0.07284081727266312,0.05680515244603157,0.04016634076833725,0.023656200617551804,0.008186914958059788,-0.006689661182463169,-0.02195919305086136,-0.03737778216600418,-0.05195901170372963,-0.06742458045482635,-0.08141571283340454,-0.09435538202524185,-0.1068827286362648,-0.11930380016565323,-0.1321672648191452,-0.14485272765159607,-0.15635831654071808,-0.1675490140914917,-0.17689990997314453,-0.1861756443977356,-0.19479143619537354,-0.20274920761585236,-0.20929895341396332,-0.21582044661045074,-0.22106453776359558,-0.22548088431358337,-0.22860759496688843,-0.23075555264949799,-0.23251448571681976,-0.23417671024799347,-0.23525847494602203,-0.2366701364517212,-0.23835401237010956,-0.24053171277046204,-0.24260638654232025,-0.24444451928138733,-0.24598386883735657,-0.24745023250579834
Omega,1.4909625053405762,1.4366568326950073,1.365755558013916,1.3483127355575562,1.3462167978286743,1.3476247787475586,1.3307557106018066,1.306107521057129,1.274937629699707,1.2215923070907593,1.1453925371170044,1.0540904998779297,0.9572439193725586,0.8653231859207153,0.7689070105552673,0.6981857419013977,0.6154484748840332,0.5176408886909485,0.4200611114501953,0.3271373510360718,0.2477671205997467,0.16098560392856598,0.12795309722423553,0.11707375943660736,0.10790938138961792,0.09952229261398315,0.08974060416221619,0.07130571454763412,0.04247088357806206,0.009874834679067135,-0.03161810711026192,-0.08247668296098709,-0.1391707807779312,-0.20298896729946136,-0.2740614712238312,-0.34098485112190247,-0.40381357073783875,-0.4731241464614868,-0.5356677770614624,-0.6008389592170715,-0.6725816130638123,-0.7570277452468872,-0.8382927179336548,-0.9181393384933472,-0.9985131025314331,-1.074833869934082,-1.1577845811843872,-1.2386027574539185,-1.3218005895614624,-1.3916113376617432,-1.4592913389205933,-1.4819530248641968,-1.4849380254745483,-1.481759786605835,-1.4631670713424683,-1.4537996053695679,-1.4514198303222656,-1.4571808576583862,-1.471381664276123,-1.4824745655059814,-1.5028327703475952
DesX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DesY,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23,-0.23
VelD,0.0,0.018887646091723248,0.02085850581468062,0.083007121255288,0.09734863657584424,0.08948537191057097,0.08834200246874245,0.08433222870328892,0.08739428927603263,0.08101918830488022,0.0801197186554572,0.0715952281842704,0.06648713324191317,0.0703680724301079,0.06823757510350842,0.07344809240328405,0.07870422989925781,0.0603197046593523,0.06898191923879816,0.06767533277843918,0.06647192471659683,0.07851658945404362,0.1107852909482825,0.11458597384568606,0.11511263546434489,0.11470249409462362,0.11638047237909539,0.1122437547800522,0.08618115251811044,0.10151261552500378,0.0967285659605432,0.09464676487498766,0.09256363268016632,0.08854522176222021,0.07329449172108517,0.08310500709703335,0.08034622651729045,0.08694750654962331,0.08672287675257355,0.08266545792239498,0.0860650613232652,0.058623430399279,0.07669757364999039,0.07416786945939334,0.077598295849988,0.07911968114722319,0.07776348734492858,0.07983611956944897,0.08004623709040146,0.06871669856280022,0.07859532865910107,0.1101182473265795,0.12307234370716731,0.12754978168882777,0.11947171858884656,0.12451019747044201,0.12312156253198787,0.1166011469176501,0.11800502614828925,0.10330262961866817,0.10645942528896028
VelE,0.0,0.04384717956866832,0.057102308473024686,0.09480148875873687,0.09895189826804512,0.09134763687881187,0.09265840350179455,0.09941356892956713,0.10190707018742597,0.10972586382902054,0.11571704354131024,0.12001087837440712,0.11518513860151475,0.11986105034699102,0.11681056730973108,0.11215621025255205,0.12101043216955805,0.10799721234350237,0.11740666570965257,0.11476445994793937,0.10788022006811186,0.12621045723622026,0.13181376759896468,0.1225736271820454,0.11731456384003332,0.11918913960655235,0.12026454070260795,0.1195983279212582,0.10033290404426809,0.11670817969618133,0.11407958472091774,0.11814087288527837,0.11891213005509915,0.12126095250085166,0.11358750261768809,0.11720054330771648,0.11457992273756046,0.12301337797262596,0.1199039547499922,0.11382054175969743,0.12148335392876265,0.10682840507502578,0.11974071381331194,0.11525623094844455,0.1201987715759195,0.12119755753206518,0.11940074246734089,0.12216510227524875,0.1235908262637585,0.10675686069314208,0.11597867626725762,0.13192910680416006,0.12600593134416435,0.12873259644487428,0.10743768912842967,0.11781541703752782,0.1212528399776148,0.11918468206202963,0.12368145197730504,0.11243325178601336,0.11551087393643145
