;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50
X;-0.7063922882080078;-0.7059851288795471;-0.7063199281692505;-0.6965011954307556;-0.6869067549705505;-0.668062150478363;-0.6491469144821167;-0.6288726329803467;-0.6072230339050293;-0.5868841409683228;-0.5673775672912598;-0.5468683242797852;-0.5242119431495667;-0.4929278790950775;-0.4612566828727722;-0.42996689677238464;-0.39909064769744873;-0.36973118782043457;-0.33780229091644287;-0.30612993240356445;-0.27228906750679016;-0.24013501405715942;-0.20740951597690582;-0.17669719457626343;-0.14443913102149963;-0.1109447106719017;-0.07870442420244217;-0.045177556574344635;-0.014330637641251087;0.019490694627165794;0.054584648460149765;0.08939044177532196;0.12414225190877914;0.16044284403324127;0.19690753519535065;0.23157331347465515;0.2669498920440674;0.2924436628818512;0.31577202677726746;0.33877649903297424;0.35671040415763855;0.3773992359638214;0.4035354256629944;0.4277800917625427;0.45399513840675354;0.47933638095855713;0.5056210160255432;0.5319607853889465;0.5581209063529968;0.5835649967193604;0.6104069948196411
Y;0.5078635215759277;0.5077299475669861;0.5076006650924683;0.5067636370658875;0.5064297318458557;0.505813479423523;0.5048631429672241;0.5036947727203369;0.5032554864883423;0.5035048723220825;0.5045664310455322;0.5063780546188354;0.507759690284729;0.5102575421333313;0.5131500363349915;0.516108512878418;0.5182496309280396;0.5173863172531128;0.514070451259613;0.5094811320304871;0.5061553120613098;0.5037990808486938;0.5020115375518799;0.501552939414978;0.5018025040626526;0.5026182532310486;0.5036824345588684;0.5061721801757812;0.5097609758377075;0.5143221616744995;0.519043505191803;0.5205346941947937;0.5180679559707642;0.5138424634933472;0.509692370891571;0.5055360794067383;0.5012720823287964;0.49841931462287903;0.4960230886936188;0.4941736161708832;0.49272674322128296;0.49096882343292236;0.48966944217681885;0.48839086294174194;0.48815762996673584;0.48721566796302795;0.48715996742248535;0.48621752858161926;0.48564690351486206;0.485956072807312;0.4867936968803406
Gama;1.526320219039917;1.523766040802002;1.5195400714874268;1.5432206392288208;1.5336750745773315;1.5499699115753174;1.5327801704406738;1.5593647956848145;1.5689862966537476;1.599103569984436;1.633623719215393;1.6372519731521606;1.6542361974716187;1.6454719305038452;1.6629379987716675;1.635433554649353;1.5608134269714355;1.4640074968338013;1.4215062856674194;1.4441356658935547;1.4666498899459839;1.494776725769043;1.5353506803512573;1.5708807706832886;1.5725492238998413;1.5938475131988525;1.6297357082366943;1.669136643409729;1.7009522914886475;1.701211929321289;1.646669626235962;1.519485354423523;1.449458122253418;1.4554146528244019;1.4596787691116333;1.4484273195266724;1.438127040863037;1.453533411026001;1.4608505964279175;1.4755537509918213;1.4941695928573608;1.5074440240859985;1.5183264017105103;1.530382513999939;1.5304466485977173;1.5362389087677002;1.5305174589157104;1.555242657661438;1.5726526975631714;1.5933681726455688;1.5837005376815796
Vr;0.16165417432785034;-0.10109647363424301;0.12723799049854279;-0.087433822453022;-0.10151506215333939;-0.2230464220046997;0.20461100339889526;-0.09495316445827484;0.17670834064483643;-0.16460466384887695;-0.10596239566802979;-0.008186056278645992;-0.14838644862174988;0.10303132236003876;-0.127507284283638;0.13017576932907104;-0.150138720870018;-0.0833204984664917;-0.18578004837036133;0.1405402272939682;-0.18960069119930267;0.21500228345394135;-0.18522274494171143;0.1901373416185379;0.09203188866376877;-0.20852601528167725;0.18150542676448822;-0.19640503823757172;0.24745483696460724;0.13436895608901978;-0.10422004014253616;-0.015119468793272972;0.13361096382141113;-0.04766027629375458;0.08885596692562103;-0.08513723313808441;0.06622541695833206;0.06124424934387207;-0.07039489597082138;-0.041978657245635986;0.07356277853250504;0.0814591497182846;-0.14102762937545776;0.13280326128005981;0.11213859915733337;-0.17320720851421356;0.13975827395915985;-0.18220460414886475;0.08192306756973267;-0.07924225181341171;0.07871347665786743
Vl;0.15831352770328522;-0.10014815628528595;0.1057305857539177;-0.08050704002380371;-0.09424122422933578;0.21224872767925262;0.1973874419927597;-0.09845881909132004;0.17481300234794617;-0.22612141072750092;0.14906561374664307;-0.10771143436431885;0.13187387585639954;-0.04167971760034561;0.13261033594608307;-0.11210787296295166;0.10459242016077042;-0.09934878349304199;0.26924705505371094;0.10735278576612473;-0.18548497557640076;0.1831173449754715;-0.20430539548397064;0.16395802795886993;-0.22410675883293152;0.22170989215373993;0.15319743752479553;-0.21293208003044128;0.2348734587430954;0.11298482865095139;-0.11259780079126358;-0.03397226333618164;0.11507409065961838;-0.0677446648478508;0.07498146593570709;-0.11170854419469833;0.05881883203983307;0.06687241792678833;-0.07240253686904907;-0.050778914242982864;0.07385528832674026;0.08351119607686996;-0.1465640515089035;0.13322938978672028;-0.15060175955295563;0.12405094504356384;-0.004409021697938442;-0.17778380215168;0.074066162109375;0.1100330501794815;0.029329795390367508
Ponto Desejado;0.7;0.5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
