PWM_Left,RPM_Left
153.0,181.16
158.0,32.89
158.0,32.89
158.0,32.89
158.0,32.89
158.0,32.89
158.0,32.89
158.0,32.89
158.0,32.89
158.0,32.89
158.0,139.86
158.0,139.86
158.0,139.86
158.0,139.86
158.0,139.86
158.0,139.86
158.0,139.86
158.0,139.86
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,209.79
158.0,209.79
158.0,209.79
158.0,209.79
158.0,209.79
158.0,209.79
158.0,209.79
158.0,209.79
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,179.86
158.0,179.86
158.0,179.86
158.0,179.86
158.0,179.86
158.0,179.86
158.0,179.86
158.0,179.86
158.0,212.77
158.0,212.77
158.0,212.77
158.0,212.77
158.0,212.77
158.0,212.77
158.0,212.77
158.0,212.77
158.0,212.77
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,223.88
158.0,223.88
158.0,223.88
158.0,223.88
158.0,223.88
158.0,223.88
158.0,223.88
158.0,223.88
158.0,223.88
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,206.9
158.0,178.57
158.0,178.57
158.0,178.57
158.0,178.57
158.0,178.57
158.0,178.57
158.0,178.57
158.0,178.57
158.0,217.39
158.0,217.39
158.0,217.39
158.0,217.39
158.0,217.39
158.0,217.39
158.0,217.39
158.0,217.39
158.0,214.29
158.0,214.29
158.0,214.29
158.0,214.29
158.0,214.29
158.0,214.29
158.0,214.29
158.0,214.29
158.0,215.83
158.0,215.83
158.0,215.83
158.0,215.83
158.0,215.83
158.0,215.83
158.0,215.83
158.0,215.83
158.0,215.83
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
158.0,176.06
163.0,105.63
163.0,105.63
163.0,105.63
163.0,105.63
163.0,105.63
163.0,105.63
163.0,105.63
163.0,105.63
163.0,144.93
163.0,144.93
163.0,144.93
163.0,144.93
163.0,144.93
163.0,144.93
163.0,144.93
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,208.33
163.0,208.33
163.0,208.33
163.0,208.33
163.0,208.33
163.0,208.33
163.0,208.33
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,181.16
163.0,181.16
163.0,181.16
163.0,181.16
163.0,181.16
163.0,181.16
163.0,181.16
163.0,181.16
163.0,212.77
163.0,212.77
163.0,212.77
163.0,212.77
163.0,212.77
163.0,212.77
163.0,212.77
163.0,212.77
163.0,209.79
163.0,209.79
163.0,209.79
163.0,209.79
163.0,209.79
163.0,209.79
163.0,209.79
163.0,209.79
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,215.83
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,217.39
163.0,186.57
163.0,186.57
163.0,186.57
163.0,186.57
163.0,186.57
163.0,186.57
163.0,186.57
163.0,186.57
163.0,214.29
163.0,214.29
163.0,214.29
163.0,214.29
163.0,214.29
168.0,142.86
168.0,142.86
168.0,142.86
168.0,142.86
168.0,142.86
168.0,142.86
168.0,142.86
168.0,142.86
168.0,142.86
168.0,204.08
168.0,204.08
168.0,204.08
168.0,204.08
168.0,204.08
168.0,204.08
168.0,204.08
168.0,182.48
168.0,182.48
168.0,182.48
168.0,182.48
168.0,182.48
168.0,182.48
168.0,182.48
168.0,182.48
168.0,212.77
168.0,212.77
168.0,212.77
168.0,212.77
168.0,212.77
168.0,212.77
168.0,212.77
168.0,212.77
168.0,218.98
168.0,218.98
168.0,218.98
168.0,218.98
168.0,218.98
168.0,218.98
168.0,218.98
168.0,218.98
168.0,215.83
168.0,215.83
168.0,215.83
168.0,215.83
168.0,215.83
168.0,215.83
168.0,215.83
168.0,215.83
168.0,217.39
168.0,217.39
168.0,217.39
168.0,217.39
168.0,217.39
168.0,217.39
168.0,217.39
168.0,217.39
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,183.82
168.0,183.82
168.0,183.82
168.0,183.82
168.0,183.82
168.0,183.82
168.0,183.82
168.0,183.82
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,214.29
168.0,218.98
168.0,218.98
168.0,218.98
168.0,218.98
173.0,70.42
173.0,70.42
173.0,70.42
173.0,70.42
173.0,70.42
173.0,70.42
173.0,70.42
173.0,70.42
173.0,70.42
173.0,239.73
173.0,239.73
173.0,239.73
173.0,239.73
173.0,239.73
173.0,239.73
173.0,239.73
173.0,239.73
173.0,178.57
173.0,178.57
173.0,178.57
173.0,178.57
173.0,178.57
173.0,178.57
173.0,178.57
173.0,218.98
173.0,218.98
173.0,218.98
173.0,218.98
173.0,218.98
173.0,218.98
173.0,218.98
173.0,218.98
173.0,253.62
173.0,253.62
173.0,253.62
173.0,253.62
173.0,253.62
173.0,253.62
173.0,253.62
173.0,253.62
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,212.77
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,208.33
173.0,208.33
173.0,208.33
173.0,208.33
173.0,208.33
173.0,208.33
173.0,208.33
173.0,208.33
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,214.29
173.0,222.22
173.0,222.22
173.0,222.22
173.0,222.22
173.0,222.22
173.0,222.22
173.0,222.22
173.0,220.59
173.0,220.59
173.0,220.59
173.0,220.59
178.0,143.88
178.0,143.88
178.0,143.88
178.0,143.88
178.0,143.88
178.0,143.88
178.0,143.88
178.0,143.88
178.0,178.57
178.0,178.57
178.0,178.57
178.0,178.57
178.0,178.57
178.0,178.57
178.0,178.57
178.0,222.22
178.0,222.22
178.0,222.22
178.0,222.22
178.0,222.22
178.0,222.22
178.0,222.22
178.0,222.22
178.0,209.79
178.0,209.79
178.0,209.79
178.0,209.79
178.0,209.79
178.0,209.79
178.0,209.79
178.0,209.79
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,206.9
178.0,206.9
178.0,206.9
178.0,206.9
178.0,206.9
178.0,206.9
178.0,206.9
178.0,206.9
178.0,212.77
178.0,212.77
178.0,212.77
178.0,212.77
178.0,212.77
178.0,212.77
178.0,212.77
178.0,212.77
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,217.39
178.0,217.39
178.0,217.39
178.0,217.39
178.0,217.39
178.0,217.39
178.0,217.39
178.0,217.39
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,215.83
178.0,211.27
178.0,211.27
178.0,211.27
178.0,211.27
178.0,211.27
178.0,211.27
178.0,211.27
178.0,211.27
178.0,220.59
178.0,220.59
178.0,220.59
178.0,220.59
183.0,33.56
183.0,33.56
183.0,33.56
183.0,33.56
183.0,33.56
183.0,33.56
183.0,33.56
183.0,33.56
183.0,144.93
183.0,144.93
183.0,144.93
183.0,144.93
183.0,144.93
183.0,144.93
183.0,144.93
183.0,144.93
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,212.77
183.0,212.77
183.0,212.77
183.0,212.77
183.0,212.77
183.0,212.77
183.0,212.77
183.0,212.77
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,209.79
183.0,209.79
183.0,209.79
183.0,209.79
183.0,209.79
183.0,209.79
183.0,209.79
183.0,209.79
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,215.83
183.0,217.39
183.0,217.39
183.0,217.39
183.0,217.39
183.0,217.39
183.0,217.39
183.0,217.39
183.0,217.39
183.0,243.06
183.0,243.06
183.0,243.06
183.0,243.06
183.0,243.06
183.0,243.06
183.0,243.06
183.0,243.06
183.0,218.98
183.0,218.98
183.0,218.98
183.0,218.98
183.0,218.98
183.0,218.98
183.0,218.98
183.0,218.98
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,214.29
183.0,212.77
183.0,212.77
183.0,212.77
188.0,34.72
188.0,34.72
188.0,34.72
188.0,34.72
188.0,34.72
188.0,34.72
188.0,34.72
188.0,34.72
188.0,34.72
188.0,177.3
188.0,177.3
188.0,177.3
188.0,177.3
188.0,177.3
188.0,177.3
188.0,177.3
188.0,177.3
188.0,214.29
188.0,214.29
188.0,214.29
188.0,214.29
188.0,214.29
188.0,214.29
188.0,214.29
188.0,214.29
188.0,212.77
188.0,212.77
188.0,212.77
188.0,212.77
188.0,212.77
188.0,212.77
188.0,212.77
188.0,212.77
188.0,208.33
188.0,208.33
188.0,208.33
188.0,208.33
188.0,208.33
188.0,208.33
188.0,208.33
188.0,208.33
188.0,285.71
188.0,285.71
188.0,285.71
188.0,285.71
188.0,285.71
188.0,285.71
188.0,285.71
188.0,285.71
188.0,205.48
188.0,205.48
188.0,205.48
188.0,205.48
188.0,205.48
188.0,205.48
188.0,205.48
188.0,205.48
188.0,215.83
188.0,215.83
188.0,215.83
188.0,215.83
188.0,215.83
188.0,215.83
188.0,215.83
188.0,222.22
188.0,222.22
188.0,222.22
188.0,222.22
188.0,222.22
188.0,222.22
188.0,222.22
188.0,222.22
188.0,217.39
188.0,217.39
188.0,217.39
188.0,217.39
188.0,217.39
188.0,217.39
188.0,217.39
188.0,217.39
188.0,211.27
188.0,211.27
188.0,211.27
188.0,211.27
188.0,211.27
188.0,211.27
188.0,211.27
188.0,211.27
188.0,215.83
188.0,215.83
188.0,215.83
193.0,107.91
193.0,107.91
193.0,107.91
193.0,107.91
193.0,107.91
193.0,107.91
193.0,107.91
193.0,107.91
193.0,177.3
193.0,177.3
193.0,177.3
193.0,177.3
193.0,177.3
193.0,177.3
193.0,177.3
193.0,177.3
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,248.23
193.0,248.23
193.0,248.23
193.0,248.23
193.0,248.23
193.0,248.23
193.0,248.23
193.0,248.23
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,211.27
193.0,211.27
193.0,211.27
193.0,211.27
193.0,211.27
193.0,211.27
193.0,211.27
193.0,211.27
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,217.39
193.0,217.39
193.0,217.39
193.0,217.39
193.0,217.39
193.0,217.39
193.0,217.39
193.0,217.39
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,214.29
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,215.83
193.0,220.59
193.0,220.59
193.0,220.59
193.0,220.59
197.0,106.38
197.0,106.38
197.0,106.38
197.0,106.38
197.0,106.38
197.0,106.38
197.0,106.38
197.0,106.38
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,212.77
197.0,212.77
197.0,212.77
197.0,212.77
197.0,212.77
197.0,212.77
197.0,212.77
197.0,212.77
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,250.0
197.0,250.0
197.0,250.0
197.0,250.0
197.0,250.0
197.0,250.0
197.0,250.0
197.0,250.0
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,214.29
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,246.48
197.0,217.39
197.0,217.39
197.0,217.39
197.0,217.39
197.0,217.39
197.0,217.39
197.0,217.39
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
197.0,218.98
198.0,34.25
198.0,34.25
198.0,34.25
198.0,34.25
198.0,34.25
198.0,34.25
198.0,34.25
198.0,34.25
198.0,178.57
198.0,178.57
198.0,178.57
198.0,178.57
198.0,178.57
198.0,178.57
198.0,178.57
198.0,178.57
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,223.88
198.0,223.88
198.0,223.88
198.0,223.88
198.0,223.88
198.0,223.88
198.0,223.88
198.0,223.88
198.0,212.77
198.0,212.77
198.0,212.77
198.0,212.77
198.0,212.77
198.0,212.77
198.0,212.77
198.0,212.77
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,215.83
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,217.39
198.0,253.62
198.0,253.62
198.0,253.62
198.0,253.62
198.0,253.62
198.0,253.62
198.0,253.62
198.0,253.62
198.0,253.62
198.0,208.33
198.0,208.33
198.0,208.33
198.0,208.33
203.0,35.97
203.0,35.97
203.0,35.97
203.0,35.97
203.0,35.97
203.0,35.97
203.0,35.97
203.0,35.97
203.0,35.97
203.0,181.16
203.0,181.16
203.0,181.16
203.0,181.16
203.0,181.16
203.0,181.16
203.0,181.16
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,208.33
203.0,208.33
203.0,208.33
203.0,208.33
203.0,208.33
203.0,208.33
203.0,208.33
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,220.59
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,214.29
203.0,251.8
203.0,251.8
203.0,251.8
203.0,251.8
203.0,251.8
203.0,251.8
203.0,251.8
203.0,251.8
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,211.27
203.0,250.0
203.0,250.0
203.0,250.0
203.0,250.0
203.0,250.0
203.0,250.0
203.0,250.0
203.0,250.0
203.0,209.79
203.0,209.79
203.0,209.79
205.0,34.01
205.0,34.01
205.0,34.01
205.0,34.01
205.0,34.01
205.0,34.01
205.0,34.01
205.0,34.01
205.0,34.01
205.0,205.48
205.0,205.48
205.0,205.48
205.0,205.48
205.0,205.48
205.0,205.48
205.0,205.48
205.0,205.48
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,212.77
205.0,212.77
205.0,212.77
205.0,212.77
205.0,212.77
205.0,212.77
205.0,212.77
205.0,212.77
205.0,248.23
205.0,248.23
205.0,248.23
205.0,248.23
205.0,248.23
205.0,248.23
205.0,248.23
205.0,248.23
205.0,218.98
205.0,218.98
205.0,218.98
205.0,218.98
205.0,218.98
205.0,218.98
205.0,218.98
205.0,218.98
205.0,243.06
205.0,243.06
205.0,243.06
205.0,243.06
205.0,243.06
205.0,243.06
205.0,243.06
205.0,220.59
205.0,220.59
205.0,220.59
205.0,220.59
205.0,220.59
205.0,220.59
205.0,220.59
205.0,220.59
205.0,220.59
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,206.9
205.0,253.62
205.0,253.62
205.0,253.62
205.0,253.62
205.0,253.62
205.0,253.62
205.0,253.62
205.0,253.62
205.0,211.27
205.0,211.27
205.0,211.27
205.0,211.27
205.0,211.27
205.0,211.27
205.0,211.27
205.0,211.27
205.0,215.83
205.0,215.83
205.0,215.83
208.0,35.97
208.0,35.97
208.0,35.97
208.0,35.97
208.0,35.97
208.0,35.97
208.0,35.97
208.0,35.97
208.0,179.86
208.0,179.86
208.0,179.86
208.0,179.86
208.0,179.86
208.0,179.86
208.0,179.86
208.0,179.86
208.0,217.39
208.0,217.39
208.0,217.39
208.0,217.39
208.0,217.39
208.0,217.39
208.0,217.39
208.0,217.39
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,214.29
208.0,214.29
208.0,214.29
208.0,214.29
208.0,214.29
208.0,214.29
208.0,214.29
208.0,214.29
208.0,250.0
208.0,250.0
208.0,250.0
208.0,250.0
208.0,250.0
208.0,250.0
208.0,250.0
208.0,250.0
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,220.59
208.0,220.59
208.0,220.59
208.0,220.59
208.0,220.59
208.0,220.59
208.0,220.59
208.0,220.59
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,211.27
208.0,246.48
208.0,246.48
208.0,246.48
208.0,246.48
208.0,246.48
208.0,246.48
208.0,246.48
208.0,218.98
208.0,218.98
208.0,218.98
208.0,218.98
208.0,218.98
208.0,218.98
208.0,218.98
208.0,218.98
208.0,214.29
208.0,214.29
208.0,214.29
208.0,214.29
213.0,69.93
213.0,69.93
213.0,69.93
213.0,69.93
213.0,69.93
213.0,69.93
213.0,69.93
213.0,69.93
213.0,181.16
213.0,181.16
213.0,181.16
213.0,181.16
213.0,181.16
213.0,181.16
213.0,181.16
213.0,181.16
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,248.23
213.0,248.23
213.0,248.23
213.0,248.23
213.0,248.23
213.0,248.23
213.0,248.23
213.0,248.23
213.0,211.27
213.0,211.27
213.0,211.27
213.0,211.27
213.0,211.27
213.0,211.27
213.0,211.27
213.0,211.27
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,217.39
213.0,279.72
213.0,279.72
213.0,279.72
213.0,279.72
213.0,279.72
213.0,279.72
213.0,279.72
213.0,279.72
213.0,212.77
213.0,212.77
213.0,212.77
213.0,212.77
213.0,212.77
213.0,212.77
213.0,212.77
213.0,212.77
213.0,215.83
213.0,215.83
213.0,215.83
213.0,215.83
213.0,215.83
213.0,215.83
213.0,215.83
213.0,215.83
213.0,250.0
213.0,250.0
213.0,250.0
213.0,250.0
213.0,250.0
213.0,250.0
213.0,250.0
213.0,250.0
213.0,214.29
213.0,214.29
213.0,214.29
213.0,214.29
218.0,101.35
218.0,101.35
218.0,101.35
218.0,101.35
218.0,101.35
218.0,101.35
218.0,101.35
218.0,101.35
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,251.8
218.0,251.8
218.0,251.8
218.0,251.8
218.0,251.8
218.0,251.8
218.0,251.8
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,220.59
218.0,248.23
218.0,248.23
218.0,248.23
218.0,248.23
218.0,248.23
218.0,248.23
218.0,248.23
218.0,248.23
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,218.98
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,214.29
218.0,211.27
218.0,211.27
218.0,211.27
218.0,211.27
218.0,211.27
225.0,143.88
225.0,143.88
225.0,143.88
225.0,143.88
225.0,143.88
225.0,143.88
225.0,143.88
225.0,143.88
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,251.8
225.0,251.8
225.0,251.8
225.0,251.8
225.0,251.8
225.0,251.8
225.0,251.8
225.0,251.8
225.0,209.79
225.0,209.79
225.0,209.79
225.0,209.79
225.0,209.79
225.0,209.79
225.0,209.79
225.0,209.79
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,212.77
225.0,212.77
225.0,212.77
225.0,212.77
225.0,212.77
225.0,212.77
225.0,212.77
225.0,212.77
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,215.83
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,248.23
225.0,218.98
225.0,218.98
225.0,218.98
225.0,218.98
225.0,218.98
225.0,218.98
225.0,218.98
225.0,218.98
225.0,217.39
225.0,217.39
225.0,217.39
225.0,217.39
225.0,217.39
225.0,217.39
225.0,217.39
225.0,217.39
225.0,244.76
225.0,244.76
225.0,244.76
225.0,244.76
225.0,244.76
225.0,244.76
225.0,244.76
225.0,244.76
225.0,214.29
225.0,214.29
225.0,214.29
230.0,141.84
230.0,141.84
230.0,141.84
230.0,141.84
230.0,141.84
230.0,141.84
230.0,141.84
230.0,141.84
230.0,217.39
230.0,217.39
230.0,217.39
230.0,217.39
230.0,217.39
230.0,217.39
230.0,217.39
230.0,217.39
230.0,255.47
230.0,255.47
230.0,255.47
230.0,255.47
230.0,255.47
230.0,255.47
230.0,255.47
230.0,255.47
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,215.83
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,220.59
230.0,220.59
230.0,220.59
230.0,220.59
230.0,220.59
230.0,220.59
230.0,220.59
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,218.98
230.0,253.62
230.0,253.62
230.0,253.62
230.0,253.62
230.0,253.62
230.0,253.62
230.0,253.62
230.0,253.62
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
230.0,251.8
232.0,171.23
232.0,171.23
232.0,171.23
232.0,171.23
232.0,171.23
232.0,171.23
232.0,171.23
232.0,171.23
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,255.47
232.0,255.47
232.0,255.47
232.0,255.47
232.0,255.47
232.0,255.47
232.0,255.47
232.0,255.47
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,217.39
232.0,246.48
232.0,246.48
232.0,246.48
232.0,246.48
232.0,246.48
232.0,246.48
232.0,246.48
232.0,246.48
232.0,220.59
232.0,220.59
232.0,220.59
232.0,220.59
232.0,220.59
232.0,220.59
232.0,220.59
232.0,222.22
232.0,222.22
232.0,222.22
232.0,222.22
232.0,222.22
232.0,222.22
232.0,222.22
232.0,222.22
232.0,250.0
232.0,250.0
232.0,250.0
232.0,250.0
232.0,250.0
232.0,250.0
232.0,250.0
232.0,250.0
232.0,209.79
232.0,209.79
232.0,209.79
232.0,209.79
232.0,209.79
232.0,209.79
232.0,209.79
232.0,209.79
232.0,257.35
232.0,257.35
232.0,257.35
232.0,257.35
232.0,257.35
232.0,257.35
232.0,257.35
232.0,257.35
232.0,218.98
232.0,218.98
232.0,218.98
232.0,218.98
232.0,218.98
232.0,218.98
232.0,218.98
232.0,218.98
232.0,209.79
232.0,209.79
232.0,209.79
232.0,209.79
237.0,176.06
237.0,176.06
237.0,176.06
237.0,176.06
237.0,176.06
237.0,176.06
237.0,176.06
237.0,176.06
237.0,218.98
237.0,218.98
237.0,218.98
237.0,218.98
237.0,218.98
237.0,218.98
237.0,218.98
237.0,218.98
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,214.29
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,253.62
237.0,212.77
237.0,212.77
237.0,212.77
237.0,212.77
237.0,212.77
237.0,212.77
237.0,212.77
237.0,212.77
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,248.23
237.0,217.39
237.0,217.39
237.0,217.39
237.0,217.39
237.0,217.39
237.0,217.39
237.0,217.39
237.0,217.39
237.0,251.8
237.0,251.8
