timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle,blue_robot_strategy,yellow_robot_strategy
1738851520.3919878,0,-219.15663146972656,0.5932948589324951,0.05290614813566208,545.9295654296875,10.018277168273926,0.22360317409038544,6.144578456878662,4.166666507720947,,,,,2,1
1738851520.4246857,0,-219.15663146972656,2.148197650909424,0.031170694157481194,545.43701171875,9.674488067626953,0.15668796002864838,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.4575243,0,-219.15663146972656,1.2054638862609863,0.06949158757925034,540.8121337890625,9.306039810180664,0.11582136154174805,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.483532,0,-219.15663146972656,2.5786566734313965,0.041106216609478,533.5565185546875,8.977718353271484,0.09416962414979935,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.519776,0,-219.15663146972656,1.481058120727539,0.07459782809019089,524.8172607421875,6.687582969665527,0.13781625032424927,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.5536857,0,-219.15663146972656,2.7353389263153076,0.043002329766750336,515.3953247070312,5.151791572570801,0.18465383350849152,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.5907445,0,-219.15663146972656,1.5543030500411987,0.07457603514194489,509.78961181640625,2.193491220474243,0.2547503113746643,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.622314,0,-219.15663146972656,0.7258678674697876,0.04199963063001633,506.94439697265625,0.36187341809272766,0.31834086775779724,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.6664894,0,-219.15663146972656,2.2263858318328857,0.019279194995760918,507.9178466796875,3.4293856620788574,0.4538600444793701,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.6921062,0,-219.15663146972656,3.273982524871826,0.0048772720620036125,511.29736328125,5.70526647567749,0.5187762379646301,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.7227926,0,-219.15663146972656,1.9097754955291748,-0.003200457664206624,518.0089111328125,11.307947158813477,0.570796549320221,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.753688,0,-219.15663146972656,2.965893507003784,-0.006882787216454744,526.6417846679688,14.949352264404297,0.499282568693161,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.7924898,0,-219.15663146972656,1.6501880884170532,0.04608277976512909,536.1971435546875,21.122005462646484,0.49316680431365967,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.8265772,0,-219.15663146972656,2.7683675289154053,0.028603654354810715,546.0304565429688,24.843673706054688,0.434895396232605,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.852628,0,-219.15663146972656,1.5127891302108765,-0.0450575053691864,555.7713623046875,28.804475784301758,0.3548976182937622,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.8927333,0,-215.16622924804688,2.681490898132324,-0.03356178477406502,565.2431640625,32.91742706298828,0.22127681970596313,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.919371,0,-208.52708435058594,5.5231242179870605,0.031083226203918457,574.3936767578125,35.08668899536133,0.1438605636358261,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.9459884,0,-200.30673217773438,7.383237361907959,0.08235256373882294,583.2422485351562,35.94823455810547,-0.011869165115058422,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851520.9910588,0,-187.2888946533203,8.473450660705566,0.10790672898292542,591.8419189453125,36.01559829711914,-0.11122144013643265,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.020712,0,-175.3182373046875,9.012591361999512,0.1867457628250122,600.2557373046875,35.66594696044922,-0.2206934690475464,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.0539734,0,-162.4306640625,11.221267700195312,0.23538383841514587,608.54248046875,35.15247344970703,-0.27940288186073303,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.090316,0,-149.15850830078125,12.537344932556152,0.26157787442207336,620.7410278320312,32.59909439086914,-0.2920423150062561,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.1202981,0,-137.82505798339844,15.236488342285156,0.25985437631607056,631.555419921875,30.797712326049805,-0.28827178478240967,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.155852,0,-123.9455337524414,18.85526466369629,0.2530927360057831,641.2843017578125,27.610660552978516,-0.3435817360877991,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.1955106,0,-112.39146423339844,20.994808197021484,0.2574792802333832,650.2363891601562,23.572525024414062,-0.30701208114624023,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.22393,0,-98.52128601074219,24.09855842590332,0.24516046047210693,660.6763916015625,19.079425811767578,-0.34321483969688416,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.2546263,0,-87.09317779541016,25.81970977783203,0.30318596959114075,668.1541137695312,16.42914581298828,-0.3461593985557556,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.28678,0,-75.38593292236328,28.614564895629883,0.28554651141166687,669.6376953125,15.103738784790039,-0.4130938947200775,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.322046,0,-63.452152252197266,32.15666198730469,0.3261147439479828,667.247314453125,16.677186965942383,-0.454736590385437,6.144578456878662,4.166666507720947,0.0,0.0,0.0,0.0,2,1
1738851521.3554068,0,-53.34646987915039,34.14208221435547,0.3515886664390564,660.6303100585938,20.10901641845703,-0.5043202042579651,18.433734893798828,4.166666507720947,74.03106287301304,0.0,74.03106287301304,0.0,2,1
1738851521.3916764,0,-42.45729446411133,39.103485107421875,0.36566615104675293,651.6195678710938,22.569913864135742,-0.5809108018875122,26.626506805419922,0.0,49.35404766036803,-25.10040064892137,55.37013755805788,-26.956903552965272,2,1
1738851521.4210641,0,-30.965702056884766,42.015525817871094,0.3538801074028015,641.4981689453125,28.239137649536133,-0.5766770243644714,34.819278717041016,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.4553542,0,-19.050867080688477,47.518104553222656,0.361253947019577,631.0833129882812,35.935638427734375,-0.5393698215484619,43.012046813964844,0.0,49.354024680264025,0.0,49.354024680264025,0.0,2,1
1738851521.4891133,0,-6.865316390991211,50.69608688354492,0.36468037962913513,620.8362426757812,42.73379898071289,-0.5093488693237305,51.20481872558594,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.522578,0,3.4787397384643555,54.255916595458984,0.3264182507991791,608.9743041992188,48.69423294067383,-0.4873940646648407,59.39759063720703,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.557583,0,16.56046485900879,58.09852600097656,0.2836442291736603,596.2228393554688,55.99745178222656,-0.4997532069683075,71.6867446899414,0.0,74.03104851044804,0.0,74.03104851044804,0.0,2,1
1738851521.5892894,0,29.524486541748047,62.132606506347656,0.25617289543151855,585.0764770507812,60.07814025878906,-0.5280812978744507,79.8795166015625,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.6246066,0,42.33146667480469,66.28388977050781,0.29590219259262085,575.1765747070312,65.98020935058594,-0.5469856262207031,88.0722885131836,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.653648,0,52.988525390625,72.52692413330078,0.32531148195266724,566.1605224609375,73.16477966308594,-0.5121033787727356,96.26506042480469,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.694921,0,64.18502044677734,76.08345031738281,0.39629143476486206,557.7156982421875,79.14231872558594,-0.6066309213638306,104.45783233642578,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.7267296,0,75.8147201538086,79.7819595336914,0.44232818484306335,549.60009765625,84.24134063720703,-0.6266827583312988,112.65060424804688,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.7562284,0,85.76589965820312,83.620361328125,0.46890392899513245,543.6373901367188,90.78560638427734,-0.7164937257766724,120.84337615966797,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.7907524,0,96.59942626953125,87.57752990722656,0.4817419648170471,539.0464477539062,98.32746887207031,-0.8526052832603455,129.03614807128906,0.0,49.35404766036803,0.0,49.35404766036803,0.0,2,1
1738851521.821491,0,108.09403991699219,91.6256332397461,0.4347783625125885,533.234619140625,106.49439239501953,-0.9848408102989197,137.22891235351562,0.0,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851521.8607426,0,120.04155731201172,97.76679229736328,0.4508182406425476,530.446044921875,110.94692993164062,-1.1381973028182983,145.42169189453125,0.0,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851521.8947637,0,132.27032470703125,103.26612854003906,0.4608765244483948,527.6123657226562,116.915283203125,-1.279829740524292,153.6144561767578,4.166666507720947,49.35400170016001,25.10040064892137,55.37009659153368,26.956925112251984,2,1
1738851521.9214027,0,144.65200805664062,108.24536895751953,0.4153786897659302,526.5698852539062,123.99991607666016,-1.3571585416793823,161.80723571777344,4.166666507720947,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851521.9554062,0,155.1036834716797,114.87085723876953,0.3839067816734314,526.5955200195312,131.83599853515625,-1.3919062614440918,170.0,4.166666507720947,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851521.9949071,0,164.24180603027344,118.52655029296875,0.41526395082473755,525.170166015625,140.12875366210938,-1.4638394117355347,178.19276428222656,4.166666507720947,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851522.0216486,0,170.57557678222656,122.16471099853516,0.4382849633693695,524.6131591796875,148.66156005859375,-1.4938604831695557,186.3855438232422,4.166666507720947,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851522.053239,0,173.15518188476562,123.84015655517578,0.48075956106185913,524.581298828125,157.28892517089844,-1.5027680397033691,194.57830810546875,4.166666507720947,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851522.098288,0,173.4396514892578,124.26885986328125,0.48099052906036377,522.8281860351562,165.9226837158203,-1.4543956518173218,202.77108764648438,4.166666507720947,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851522.1199021,0,170.51092529296875,121.96723175048828,0.4786248505115509,521.8517456054688,176.54611206054688,-1.4019553661346436,210.96385192871094,4.166666507720947,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851522.1467593,0,165.76675415039062,120.02738952636719,0.4061788022518158,521.41357421875,184.40005493164062,-1.3638923168182373,215.06024169921875,4.166666507720947,24.677046810288026,0.0,24.677046810288026,0.0,2,1
1738851522.19396,0,158.18898010253906,114.49212646484375,0.35684216022491455,519.3190307617188,188.27584838867188,-1.404166579246521,223.2530059814453,4.166666507720947,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851522.2204974,0,145.07925415039062,110.77070617675781,0.3670928180217743,518.0833129882812,189.55592346191406,-1.4868777990341187,235.54217529296875,4.166666507720947,74.03114043086407,0.0,74.03114043086407,0.0,2,1
1738851522.2537613,0,132.6531524658203,104.45386505126953,0.35529160499572754,517.4651489257812,187.29177856445312,-1.5414355993270874,243.7349395751953,4.166666507720947,49.35400170016001,0.0,49.35400170016001,0.0,2,1
1738851522.2900114,0,121.18408966064453,100.57575225830078,0.33172568678855896,517.2523193359375,180.90771484375,-1.51291024684906,247.83132934570312,0.0,24.677046810288026,-25.10040064892137,35.19924362842927,-45.48728499762315,2,1
1738851522.322907,0,106.68482208251953,96.47462463378906,0.28086814284324646,521.2682495117188,174.16062927246094,-1.4802039861679077,256.02410888671875,0.0,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851522.3541346,0,94.35145568847656,92.24971771240234,0.2496747523546219,524.0611572265625,163.53807067871094,-1.4646453857421875,264.21685791015625,0.0,49.35390977974397,0.0,49.35390977974397,0.0,2,1
1738851522.390232,0,79.73177337646484,87.96965789794922,0.2492266744375229,525.82666015625,150.6587371826172,-1.4540715217590332,272.4096374511719,0.0,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851522.4246418,0,67.67678833007812,83.67755889892578,0.29227474331855774,526.8123168945312,138.70556640625,-1.4475624561309814,280.6024169921875,0.0,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851522.4536107,0,57.49056625366211,81.42667388916016,0.20308934152126312,527.2567749023438,127.7459716796875,-1.4355247020721436,284.69879150390625,0.0,24.676954889871986,0.0,24.676954889871986,0.0,2,1
1738851522.4904706,0,52.5388298034668,80.54521179199219,0.15071257948875427,527.3599853515625,113.61334228515625,-1.4436131715774536,292.8915710449219,0.0,49.35409362057605,0.0,49.35409362057605,0.0,2,1
1738851522.5173788,0,50.98134231567383,78.46302795410156,-0.05955708026885986,527.2733154296875,101.54902648925781,-1.5040032863616943,301.0843505859375,0.0,49.35409362057605,0.0,49.35409362057605,0.0,2,1
