timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle,blue_robot_strategy,yellow_robot_strategy
1738850533.5690455,0,-722.9287109375,175.0,1.791658878326416,796.7470092773438,1.063032595672133e-15,2.8098831176757812,600.1204833984375,16.66666603088379,,,,,0,2
1738850533.6084373,0,-722.9036865234375,175.0,1.79231595993042,796.7470092773438,5.580133942503123e-16,2.8460803031921387,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.6443334,0,-722.9064331054688,175.0,1.792244791984558,796.7470092773438,2.1904054963803473e-16,2.8556320667266846,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.6775568,0,-722.9229125976562,175.0,1.791810154914856,796.7470092773438,1.3793374853484033e-17,2.861621141433716,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.7113557,0,-722.9441528320312,175.0,1.791251301765442,796.7470092773438,-9.346139040691288e-17,2.803267478942871,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.7366874,0,-722.9647827148438,175.0,1.7907088994979858,794.7517700195312,-1.350890495928521e-16,2.7862637042999268,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.7766197,0,-722.9821166992188,175.0,1.790252447128296,791.4321899414062,-1.3709138254060205e-16,2.882702112197876,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.8089013,0,-722.9953002929688,175.0,1.7899056673049927,785.3268432617188,-1.1848157899850244e-16,2.957717180252075,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.8490107,0,-723.0044555664062,175.0,1.789664626121521,777.4935302734375,4.058852672576904,3.0112075805664062,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.878919,0,-723.01025390625,175.0,1.7895123958587646,768.722412109375,4.723638534545898,3.0950920581817627,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.9070659,0,-723.0134887695312,175.0,1.789427638053894,759.5531005859375,7.014278411865234,3.0756423473358154,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
1738850533.9434884,0,-723.0149536132812,175.0,1.7893894910812378,748.32421875,8.378174781799316,-3.0991148948669434,600.1204833984375,16.66666603088379,0.0,0.0,0.0,0.0,0,2
