timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle,blue_robot_strategy,yellow_robot_strategy
1738851841.9791887,0,268.00341796875,207.9043426513672,-2.935929775238037,452.76788330078125,612.602783203125,1.5009844303131104,-14.337348937988281,587.5,,,,,1,2
1738851842.007237,0,259.2216491699219,205.53138732910156,-3.049513339996338,452.7806701660156,605.7340087890625,1.4771615266799927,-22.530120849609375,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.0424457,0,252.26393127441406,204.71554565429688,-3.0980148315429688,452.7685852050781,597.33056640625,1.4605299234390259,-30.722890853881836,587.5,-49.35403617031603,0.0,49.35403617031603,180.0,1,2
1738851842.0756319,0,242.66131591796875,202.78585815429688,-3.0687010288238525,448.7550964355469,588.1499633789062,1.4499831199645996,-38.9156608581543,587.5,-49.35403617031603,0.0,49.35403617031603,180.0,1,2
1738851842.106571,0,233.31239318847656,199.9644012451172,-3.0836968421936035,446.0809020996094,576.6627197265625,1.4440699815750122,-47.10843276977539,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.1407125,0,222.26402282714844,198.52227783203125,-3.0777227878570557,444.4767150878906,565.8765869140625,1.4413788318634033,-55.301204681396484,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.177158,0,210.1662139892578,197.9942169189453,-3.0210328102111816,443.6511535644531,553.7720336914062,1.5012990236282349,-63.49397659301758,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.205881,0,199.49789428710938,195.9812469482422,-2.9647023677825928,443.34326171875,542.9640502929688,1.4813835620880127,-71.6867446899414,587.5,-49.354024680264025,0.0,49.354024680264025,180.0,1,2
1738851842.2436466,0,189.9174041748047,192.89810180664062,-2.8704419136047363,443.344970703125,531.1460571289062,1.466169834136963,-79.8795166015625,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.2789261,0,181.09368896484375,191.14024353027344,-2.8092262744903564,443.5052490234375,518.71240234375,1.455548644065857,-88.0722885131836,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.305799,0,172.74850463867188,186.255126953125,-2.6768529415130615,443.7239074707031,505.953369140625,1.4488016366958618,-96.26506042480469,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
1738851842.343931,0,164.67063903808594,183.3308563232422,-2.566004753112793,439.9508056640625,495.0940246582031,1.4450054168701172,-104.45783233642578,587.5,-49.35404766036803,0.0,49.35404766036803,180.0,1,2
