timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle,blue_robot_strategy,yellow_robot_strategy
1738850211.0188515,0,-739.2227172851562,-158.44325256347656,-1.793710708618164,-112.65062713623047,-187.49998474121094,2.8966140747070312,-247.83132934570312,-150.0,,,,,0,2
1738850211.03407,0,-739.2601928710938,-158.42491149902344,-1.792790174484253,-112.65061950683594,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.069366,0,-739.299072265625,-158.40237426757812,-1.791841745376587,-112.65061950683594,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.0919673,0,-739.3331298828125,-158.3809356689453,-1.7910147905349731,-112.6506118774414,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.1298022,0,-739.35986328125,-158.3631134033203,-1.790368676185608,-112.6506118774414,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.1623595,0,-739.3789672851562,-158.34971618652344,-1.7899078130722046,-112.65060424804688,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.1961477,0,-739.3914184570312,-158.34048461914062,-1.7896080017089844,-112.65060424804688,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.224274,0,-739.398681640625,-158.33473205566406,-1.7894338369369507,-112.65060424804688,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.2636096,0,-739.4022827148438,-156.30215454101562,-1.8021634817123413,-112.65060424804688,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.2984593,0,-739.4034423828125,-156.9831085205078,-1.797827959060669,-112.65060424804688,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
1738850211.3245463,0,-739.4031982421875,-155.49636840820312,-1.8072214126586914,-112.65060424804688,-187.5,2.8966140747070312,-247.83132934570312,-150.0,0.0,0.0,0.0,0.0,0,2
