timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle,blue_robot_strategy,yellow_robot_strategy
1738852164.5238678,0,-731.2048950195312,4.004700660705566,1.5707945823669434,303.1855163574219,72.86276245117188,2.9553632736206055,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852164.5572813,0,-731.2048950195312,4.0543317794799805,1.570793867111206,299.8659362792969,72.1804428100586,3.0550079345703125,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852164.5927465,0,-731.2048950195312,6.125306606292725,1.5707937479019165,291.765380859375,71.63749694824219,3.1184425354003906,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852164.6236928,0,-731.2048950195312,7.50386381149292,1.5707941055297852,280.61248779296875,73.27323150634766,3.1002907752990723,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852164.6632583,0,-731.2048950195312,6.300364017486572,1.5707945823669434,269.7264099121094,74.35961151123047,3.0810768604278564,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852164.6861806,0,-731.2048950195312,7.406840801239014,1.5707950592041016,259.3629455566406,75.00858306884766,3.1178739070892334,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852164.7247295,0,-731.204833984375,6.077678203582764,1.5707955360412598,247.5832977294922,75.3402328491211,3.14011549949646,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852164.7573278,0,-731.204833984375,5.12216854095459,1.5707958936691284,235.00424194335938,75.46161651611328,-3.1314609050750732,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852164.7905579,0,-731.204833984375,4.4951863288879395,1.5707961320877075,224.0518798828125,75.45775604248047,-3.126955509185791,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852164.8287864,0,-731.204833984375,4.126526355743408,1.570796251296997,214.3291778564453,75.39020538330078,-3.126736640930176,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852164.8573527,0,-731.204833984375,5.972602844238281,1.5707963705062866,201.46597290039062,75.29966735839844,3.100609302520752,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852164.888177,0,-731.204833984375,5.228248119354248,1.5707963705062866,190.4777374267578,75.21029663085938,-3.106743574142456,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852164.9272978,0,-731.204833984375,6.723806858062744,1.5707963705062866,180.85166931152344,75.13433837890625,-3.054928779602051,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852164.9580724,0,-731.204833984375,5.692056179046631,1.5707963705062866,168.13922119140625,75.07613372802734,-3.023041248321533,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852164.9831386,0,-731.204833984375,4.944336891174316,1.5707963705062866,157.3079071044922,75.03536987304688,-3.005918502807617,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.0246158,0,-731.204833984375,4.449410438537598,1.5707963705062866,147.81944274902344,75.0093994140625,-2.990246534347534,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852165.0567405,0,-731.204833984375,6.184470176696777,1.5707963705062866,137.21018981933594,74.9947280883789,-2.992096424102783,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852165.0876162,0,-731.204833984375,5.352823257446289,1.5707963705062866,125.78539276123047,74.98796081542969,-2.9379923343658447,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.1241963,0,-731.204833984375,6.785762310028076,1.5707963705062866,115.81366729736328,74.98621368408203,-2.904327630996704,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.1545815,0,-731.204833984375,5.713017463684082,1.5707963705062866,106.84208679199219,72.9578628540039,-2.8859803676605225,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852165.189396,0,-731.204833984375,4.941267967224121,1.5707963705062866,98.49508666992188,69.58370208740234,-2.822805404663086,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852165.2278187,0,-731.204833984375,6.463881492614746,1.5707963705062866,90.49053955078125,67.43513488769531,-2.784723997116089,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.2567458,0,-731.204833984375,5.483240127563477,1.5707963705062866,82.63468933105469,66.22298431396484,-2.7425782680511475,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.290165,0,-731.204833984375,4.791646957397461,1.5707963705062866,72.81166076660156,61.605918884277344,-2.742523193359375,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852165.3274581,0,-731.204833984375,4.347381114959717,1.5707963705062866,61.626338958740234,58.76889419555664,-2.748248338699341,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852165.3588626,0,-731.204833984375,4.0936150550842285,1.5707963705062866,51.57933044433594,53.19243240356445,-2.756129264831543,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.3865104,0,-731.204833984375,3.9739127159118652,1.5707963705062866,42.38180923461914,49.87477493286133,-2.7415690422058105,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852165.4191473,0,-731.204833984375,5.969549179077148,1.5707963705062866,31.76874351501465,46.16153335571289,-2.8111844062805176,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852165.456198,0,-731.204833984375,7.331773281097412,1.5707963705062866,20.18950843811035,42.18043518066406,-2.7255489826202393,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.485842,0,-731.204833984375,6.144545555114746,1.5707963705062866,10.008197784423828,40.064788818359375,-2.7451326847076416,-370.722900390625,-12.5,-24.677138730704065,0.0,24.677138730704065,180.0,0,2
1738852165.5243187,0,-731.204833984375,7.281688213348389,1.5707963705062866,0.8287705779075623,35.15019226074219,-2.7380318641662598,-370.722900390625,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.555441,0,-731.204833984375,5.98618221282959,1.5707963705062866,-9.690619468688965,32.36906433105469,-2.756701707839966,-366.6264953613281,-12.5,24.677138730704065,0.0,24.677138730704065,0.0,0,2
1738852165.5873766,0,-731.204833984375,7.090468406677246,1.5707963705062866,-21.150827407836914,27.021787643432617,-2.770002603530884,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.621381,0,-731.204833984375,5.805499076843262,1.5707963705062866,-31.217159271240234,23.989368438720703,-2.7786507606506348,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.661794,0,-731.204833984375,6.941071033477783,1.5707963705062866,-40.30015182495117,18.51983642578125,-2.761223554611206,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.687297,0,-731.204833984375,5.693549156188965,1.5707963705062866,-50.74643325805664,15.448860168457031,-2.771232843399048,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
1738852165.7237322,0,-731.204833984375,4.8349385261535645,1.5707963705062866,-60.160770416259766,12.01865291595459,-2.833430528640747,-366.6264953613281,-12.5,0.0,0.0,0.0,0.0,0,2
