timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle,blue_robot_strategy,yellow_robot_strategy
1738850274.516413,0,-718.9156494140625,-175.0,1.5188827514648438,-14.340052604675293,-316.6572265625,2.622610092163086,-137.22891235351562,-270.8333435058594,,,,,0,2
1738850274.5446453,0,-718.9156494140625,-175.0,1.5385102033615112,-14.343188285827637,-316.6609191894531,2.6224873065948486,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.5769694,0,-718.9156494140625,-175.0,1.553198218345642,-14.343960762023926,-316.66363525390625,2.6224184036254883,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.610843,0,-718.9156494140625,-175.0,1.5632472038269043,-14.34341049194336,-316.66546630859375,2.622387170791626,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.6394222,0,-718.9156494140625,-175.0,1.56947922706604,-14.342259407043457,-316.6665954589844,2.6223795413970947,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.6803133,0,-718.9156494140625,-175.0,1.5728628635406494,-14.34096622467041,-316.66717529296875,2.622385263442993,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.712556,0,-718.9156494140625,-175.0,1.5743019580841064,-14.339784622192383,-316.6673889160156,2.622396945953369,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.7453148,0,-718.9156494140625,-175.0,1.5745381116867065,-16.33402442932129,-316.6673889160156,2.5888729095458984,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.778837,0,-718.9156494140625,-175.0,1.5741232633590698,-17.65770721435547,-314.63787841796875,2.470458507537842,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.8097565,0,-718.9156494140625,-175.0,1.5734341144561768,-16.45263671875,-315.320068359375,2.3490076065063477,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.8375108,0,-718.9156494140625,-175.0,1.5727027654647827,-15.531517028808594,-317.89227294921875,2.223478078842163,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.879528,0,-718.9156494140625,-175.0,1.5720545053482056,-12.892793655395508,-321.6623840332031,2.1176910400390625,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.903601,0,-718.9156494140625,-175.0,1.5715417861938477,-11.159446716308594,-324.07427978515625,1.9291390180587769,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.9423249,0,-718.9156494140625,-175.0,1.5711719989776611,-8.143589973449707,-329.5028991699219,1.7611578702926636,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850274.9813242,0,-718.9156494140625,-175.0,1.5709284543991089,-6.310306549072266,-332.8360900878906,1.6099650859832764,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.0128765,0,-718.9156494140625,-175.0,1.5707846879959106,-3.3510122299194336,-338.6759033203125,1.399907112121582,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.0435078,0,-718.9156494140625,-175.0,1.5707125663757324,-3.6416587829589844,-342.0997619628906,1.2434324026107788,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.081966,0,-718.9156494140625,-175.0,1.5706875324249268,-4.149258613586426,-347.852783203125,1.0880134105682373,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.1128511,0,-718.9156494140625,-175.0,1.5706902742385864,-6.690629482269287,-353.1407470703125,0.9736335873603821,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.1454642,0,-718.9156494140625,-175.0,1.5707069635391235,-10.497936248779297,-358.0295104980469,0.9019091725349426,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.1769528,0,-718.9156494140625,-175.0,1.5707283020019531,-11.005607604980469,-360.5806579589844,0.9174099564552307,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.2151775,0,-718.9156494140625,-175.0,1.5707489252090454,-9.16128921508789,-357.50848388671875,0.9970479011535645,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.2474828,0,-718.9156494140625,-175.0,1.5707663297653198,-7.7831573486328125,-354.8571472167969,1.0088016986846924,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.2765772,0,-718.9156494140625,-175.0,1.57077956199646,-6.841552734375,-348.7425842285156,1.0758676528930664,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.3147035,0,-718.9156494140625,-175.0,1.5168932676315308,-2.268343687057495,-340.5337829589844,1.123732089996338,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.3449874,0,-718.9156494140625,-175.0,1.5350359678268433,0.6957252025604248,-329.2035217285156,1.1769644021987915,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.3777575,0,-718.9156494140625,-175.0,1.5494626760482788,4.405029296875,-318.1340026855469,1.2648069858551025,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.4069772,0,-718.9156494140625,-175.0,1.559913992881775,8.552038192749023,-309.6195983886719,1.3687541484832764,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.446595,0,-718.9156494140625,-175.0,1.5668299198150635,12.916311264038086,-301.0091552734375,1.364122986793518,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
1738850275.4822295,0,-718.9156494140625,-175.0,1.5709435939788818,13.363264083862305,-290.35968017578125,1.4262323379516602,-137.22891235351562,-270.8333435058594,0.0,0.0,0.0,0.0,0,2
