time,raw_x,raw_y,moving_avg_x,moving_avg_y,kalman_x,kalman_y
1726839652.391057,657.3941650390625,-50.05490493774414,657.9787475585938,-49.694556427001956,657.6908897298943,-49.90233802569837
1726839652.4259093,657.9530029296875,-50.147335052490234,657.7966186523438,-49.792545318603516,657.6981569220794,-50.12582191216049
1726839652.4916177,658.4568481445312,-50.57098388671875,658.0179443359375,-49.93637542724609,657.9437042809743,-50.43664324683576
1726839652.5261922,658.2854614257812,-50.65199279785156,657.9060913085938,-50.31788101196289,658.0671762792766,-50.66424925912016
1726839652.5921183,658.7171630859375,-49.972877502441406,658.161328125,-50.27961883544922,658.3449967099826,-50.50536570109317
1726839652.626135,658.5265502929688,-49.316246032714844,658.3878051757813,-50.13188705444336,658.4637441722584,-50.07792601566015
1726839652.6586542,658.1857299804688,-50.07738494873047,658.4343505859375,-50.117897033691406,658.3940037387401,-50.07369891936278
1726839652.691142,657.5414428710938,-50.165061950683594,658.25126953125,-50.036712646484375,658.057857261272,-50.108908012219835
1726839652.7261565,658.1959228515625,-50.45321273803711,658.2333618164063,-49.99695663452148,658.0871397366207,-50.25758956052488
1726839652.7584586,657.3202514648438,-50.72493362426758,657.9539794921875,-50.14736785888672,657.743665760651,-50.47952008984339
1726839652.791151,658.2767333984375,-50.062583923339844,657.9040161132813,-50.296635437011716,657.9069986959386,-50.35213085274392
1726839652.8604903,657.7455444335938,-50.06290054321289,657.8159790039062,-50.293738555908206,657.8149554368298,-50.24793517604454
1726839652.925604,657.9407958984375,-50.53427505493164,657.895849609375,-50.36758117675781,657.8375101069835,-50.36839536123607
1726839653.028382,658.0773315429688,-50.162322998046875,657.8721313476562,-50.30940322875976,657.9195619619824,-50.29747066309306
1726839653.0906537,657.9367065429688,-50.376121520996094,657.9954223632812,-50.23964080810547,657.9239425937973,-50.33300082139028
1726839653.12625,657.9951782226562,-50.87553024291992,657.939111328125,-50.40223007202148,657.9526701084678,-50.570211461330764
1726839653.1959934,657.8831176757812,-50.518699645996094,657.9666259765625,-50.49338989257812,657.9261501712782,-50.58782102652993
1726839653.2574182,658.4696044921875,-50.16573715209961,658.0723876953125,-50.419682312011716,658.1554198235988,-50.44059794175214
1726839653.2910576,658.7741088867188,-50.831764221191406,658.2117431640625,-50.55357055664062,658.4503475939931,-50.60936264873861
1726839653.360483,658.4771118164062,-50.65365982055664,658.31982421875,-50.60907821655273,658.5285514175439,-50.6546315107392
1726839653.492534,657.8682250976562,-50.99161148071289,658.29443359375,-50.632294464111325,658.3093621091738,-50.82412773114022
1726839653.5258274,658.5029296875,-50.81978988647461,658.4183959960938,-50.69251251220703,658.4055918018972,-50.8665959885864
1726839653.5579574,658.3875122070312,-51.215423583984375,658.4019775390625,-50.90244979858399,658.4223539717497,-51.05406856651905
1726839653.5901692,658.1341552734375,-50.34250259399414,658.2739868164062,-50.80459747314453,658.3206326011305,-50.80839263544999
1726839653.6259668,657.6255493164062,-50.68497085571289,658.1036743164062,-50.81085968017578,658.0260658135559,-50.762590368829464
1726839653.6579466,657.7096557617188,-51.20486068725586,658.0719604492188,-50.853509521484376,657.8494012318516,-50.94876874780934
1726839653.6901042,657.0801391601562,-49.849483489990234,657.78740234375,-50.6594482421875,657.4653765850724,-50.50756229020903
1726839653.7262251,657.547607421875,-50.871639251708984,657.6194213867187,-50.59069137573242,657.4017466061485,-50.61740835675192
1726839653.7578895,656.2710571289062,-50.497413635253906,657.2468017578125,-50.621673583984375,656.8385129376732,-50.54888886784469
1726839653.7900858,656.8388671875,-51.33748245239258,657.0894653320313,-50.752175903320314,656.694882907068,-50.860816396916064
1726839653.8605485,657.6763305664062,-51.423091888427734,657.0828002929687,-50.79582214355469,656.9834643913072,-51.127729697266375
1726839653.8910003,658.8427124023438,-50.77714538574219,657.4353149414062,-50.981354522705075,657.719249799952,-51.038539965237334
1726839653.9608564,656.5150146484375,-51.45549774169922,657.2287963867187,-51.09812622070312,657.2741672545355,-51.24736559173323
1726839654.0285773,656.5960693359375,-51.301727294921875,657.293798828125,-51.25898895263672,656.9711634504386,-51.324484070684576
1726839654.0921073,658.4578247070312,-51.49885940551758,657.6175903320312,-51.291264343261716,657.5475174307329,-51.45014349279634
1726839654.1259055,658.6468505859375,-51.348243713378906,657.8116943359375,-51.27629470825195,658.0569711086005,-51.4636664254312
1726839654.192325,659.1829833984375,-51.772254943847656,657.8797485351563,-51.47531661987305,658.6410266169906,-51.639184821188756
1726839654.2258444,657.4498901367188,-51.55558776855469,658.0667236328125,-51.49533462524414,658.2988864227489,-51.66237555100283
1726839654.292509,657.7689208984375,-51.23915481567383,658.3012939453125,-51.48282012939453,658.1465509223883,-51.52984051840447
1726839654.3258348,656.6845092773438,-52.03548049926758,657.946630859375,-51.590144348144534,657.5577663618166,-51.760707286884916
1726839654.3578854,657.37451171875,-50.679931640625,657.6921630859375,-51.45648193359375,657.4185475016408,-51.34713637266034
1726839654.3901243,656.2007446289062,-51.615692138671875,657.0957153320312,-51.42516937255859,656.8351296810368,-51.435198906997215
1726839654.425948,656.1214599609375,-51.224857330322266,656.830029296875,-51.35902328491211,656.3978254332307,-51.339185084069655
1726839654.459333,656.6463623046875,-50.910064697265625,656.605517578125,-51.29320526123047,656.3396242469504,-51.137971657434896
1726839654.4915853,656.7682495117188,-51.48419952392578,656.622265625,-51.18294906616211,656.3908242841469,-51.2416814187522
1726839654.5259767,656.828369140625,-50.47029495239258,656.513037109375,-51.141021728515625,656.4862947554819,-50.89664059156074
1726839654.557865,656.7682495117188,-51.48419952392578,656.6265380859375,-51.114723205566406,656.5523603697956,-51.08315098942931
1726839654.5906699,656.2144165039062,-51.54487609863281,656.6451293945313,-51.17872695922851,656.3782487683751,-51.25922236337982
1726839654.6258662,656.4261474609375,-52.76295471191406,656.6010864257812,-51.5493049621582,656.3504708761649,-51.90857643344509
1726839654.6925597,656.790283203125,-51.39513397216797,656.6054931640625,-51.53149185180664,656.4972946194661,-51.79267297000484
1726839654.7582965,658.6963500976562,-51.68800735473633,656.9790893554688,-51.77503433227539,657.4228694048578,-51.807779076507835
1726839654.86045,657.0451049804688,-51.795406341552734,657.0344604492187,-51.837275695800784,657.3904011151283,-51.849244852626896
1726839654.8908691,657.7776489257812,-51.6480712890625,657.3471069335938,-51.857914733886716,657.6458744970046,-51.8047335420797
1726839654.926479,656.6883544921875,-51.913917541503906,657.3995483398437,-51.688107299804685,657.3442245443057,-51.87525896568849
1726839655.028544,659.0982055664062,-51.28616714477539,657.8611328125,-51.66631393432617,658.1240730689499,-51.653303389479085
1726839655.125774,657.3208618164062,-50.786128997802734,657.58603515625,-51.485938262939456,657.9221092227998,-51.27384057624197
1726839655.158014,657.140380859375,-52.17206954956055,657.6050903320313,-51.56127090454102,657.6647834748076,-51.592010319769116
1726839655.1901805,657.2045288085938,-52.22965621948242,657.4904663085938,-51.677587890625,657.4877739650651,-51.86169969274906
1726839655.2257414,657.1705322265625,-51.553165435791016,657.5869018554688,-51.605437469482425,657.3411363630314,-51.76891778622952
1726839655.3283858,656.4490966796875,-52.033443450927734,657.057080078125,-51.75489273071289,656.9320262983124,-51.89643069912535
1726839655.39104,656.5171508789062,-50.97156524658203,656.896337890625,-51.79197998046875,656.6738180430644,-51.533386104967924
1726839655.426282,655.78076171875,-52.2329216003418,656.6244140625,-51.804150390625,656.1956750532896,-51.80012755776826
1726839655.4901707,657.4364013671875,-50.58237838745117,656.6707885742187,-51.47469482421875,656.5794601436918,-51.29882704060222
1726839655.5264907,657.8557739257812,-50.97123718261719,656.8078369140625,-51.35830917358398,657.0702754907218,-51.09882203825408
1726839655.6283112,656.4840698242188,-51.41274642944336,656.8148315429687,-51.23416976928711,656.8541430361955,-51.15764779309728
1726839655.658496,656.28662109375,-50.593955993652344,656.7687255859375,-51.15864791870117,656.6062545822092,-50.87102345617919
1726839655.760366,652.1322021484375,-47.802703857421875,656.039013671875,-50.272604370117186,654.6645901213681,-49.490716514305106
1726839655.7902205,629.9456787109375,-31.85865020751953,650.540869140625,-46.52785873413086,643.8512990419679,-41.74268294124529
1726839655.928333,530.1552124023438,47.051551818847656,625.0007568359375,-26.92330093383789,593.7490551107257,-2.70484920849254
1726839655.9906065,495.4315185546875,80.2206039428711,592.7902465820313,-0.596630859375,543.3587480717091,39.1766362006141
1726839656.0925524,441.82122802734375,127.48416137695312,549.89716796875,35.0189926147461,486.4600751851034,87.74666600626925
1726839656.1597145,399.8501281738281,153.94000244140625,499.4407531738281,75.36753387451172,431.1148149983672,131.1847076343721
1726839656.1901028,385.6369934082031,175.22828674316406,450.5790161132812,116.78492126464843,389.8891233817586,167.6541963435478
1726839656.2601998,350.3675537109375,207.38771057128906,414.621484375,148.8521530151367,350.7375765404283,203.10514271119416
1726839656.2901642,334.4010009765625,223.2252960205078,382.415380859375,177.45309143066407,321.3953219009394,230.68367251938997
1726839656.3258872,315.84124755859375,234.3164520263672,357.219384765625,198.81954956054688,298.0284175998177,250.4584090651329
1726839656.358132,297.04742431640625,249.1366729736328,336.6588439941406,217.8588836669922,278.5147027810793,266.3971351897245
1726839656.3902762,275.7637634277344,260.4570617675781,314.6841979980469,234.904638671875,260.23687433585496,278.5226921342084
1726839656.490472,225.55958557128906,314.0864562988281,289.7226043701172,256.2443878173828,230.0621040003811,306.3414084513608
1726839656.560381,191.6339874267578,334.5242614746094,261.16920166015626,278.5041809082031,197.81105757844426,331.8554240474488
1726839656.5901878,178.84814453125,367.1535949707031,233.7705810546875,305.0716094970703,173.1662923820093,360.6782756516373
1726839656.6925354,130.13461303710938,403.298828125,200.3880187988281,335.90404052734374,138.90653819688015,393.3061946315905
1726839656.7898812,76.40643310546875,433.6211853027344,160.516552734375,370.536865234375,95.43575370913952,426.0264886829039
1726839656.8925214,32.5695686340332,481.47052001953125,121.91854934692383,404.0136779785156,49.768435930294935,465.98817767305394
1726839656.9603038,0.14371395111083984,507.4542236328125,83.62049465179443,438.59967041015625,7.881394149457321,501.67260734188255
1726839656.9901416,-12.194886207580566,525.0654296875,45.41188850402832,470.1820373535156,-22.283395333028803,530.2996534142657
1726839657.0603461,-43.447959899902344,551.9794311523438,10.695373916625977,499.91815795898435,-51.82842722417065,557.637592875445
1726839657.0902646,-60.481658935546875,561.0079956054688,-16.682244491577148,525.3955200195312,-75.15978660042393,576.5908385634393
1726839657.1227012,-74.1363754272461,578.301025390625,-38.02343330383301,544.76162109375,-92.80618262206728,593.1674602538459
1726839657.1923847,-99.5633316040039,572.0579833984375,-57.96484241485596,557.682373046875,-111.75529625605714,598.4557694619743
1726839657.259979,-121.7369613647461,555.23046875,-79.87325744628906,563.715380859375,-130.76651332634472,591.5179422037608
1726839657.2903886,-134.54505920410156,553.5993041992188,-98.09267730712891,564.03935546875,-146.17416674318778,582.9423083624686
1726839657.621652,-246.61964416503906,509.6707763671875,-135.32027435302734,553.7719116210938,-201.39860826696656,556.2015395585997
1726839657.960406,-351.26422119140625,474.1641845703125,-190.74584350585937,532.9445434570313,-282.46697107630695,520.7463140913976
1726839658.2219143,-426.6193542480469,451.9420471191406,-256.157048034668,508.9213562011719,-368.4873230651124,485.9162544149479
1726839658.35896,-469.50970458984375,438.3612060546875,-325.7115966796875,485.54750366210936,-442.421112532577,456.46889522772943
1726839658.4244826,-486.7201843261719,434.1934814453125,-396.14662170410156,461.6663391113281,-495.16428802635386,435.81814698437375
1726839658.560329,-526.4630737304688,423.6634216308594,-452.1153076171875,444.4648681640625,-541.4792583657155,419.2924083236108
1726839658.5906181,-535.8334350585938,424.97576904296875,-489.029150390625,434.62718505859374,-570.4895813458951,410.8131046917974
1726839658.6603384,-543.9672241210938,419.4483947753906,-512.4987243652344,428.1284545898437,-586.9144532413543,405.10682090335774
1726839658.7242303,-536.4664306640625,415.0293273925781,-525.8900695800781,423.4620788574219,-588.5693293977885,401.4855765633577
1726839658.7579787,-530.664794921875,411.8482666015625,-534.6789916992187,418.9930358886719,-581.4682949035652,399.50398044162245
1726839658.7903657,-529.4954833984375,409.79913330078125,-535.2854736328125,416.2201782226563,-571.4380378031143,398.81770224901067
1726839658.9245243,-509.68707275390625,396.6180725097656,-530.056201171875,410.54863891601565,-552.7554025249948,394.0014758957314
1726839659.160296,-481.3148498535156,394.43780517578125,-517.5257263183594,405.54652099609376,-525.3372648715508,390.585651851258
1726839659.2241323,-472.6127624511719,387.4784240722656,-504.75499267578124,400.0363403320313,-501.14800057546665,386.07769501312583
1726839659.2924073,-467.1258850097656,385.32275390625,-492.0472106933594,394.7312377929687,-481.8429093021868,382.7192265704448
1726839659.3227236,-462.4744873046875,381.6851806640625,-478.64301147460935,389.108447265625,-467.1842035272271,379.52144029488386
1726839659.3579707,-459.455322265625,383.20135498046875,-468.59666137695314,386.42510375976565,-456.96482297841334,378.5582189934613
1726839659.3904955,-456.859375,380.84844970703125,-463.70556640625,383.7072326660156,-450.25099775926566,377.5026678514436
1726839660.024589,-390.9715270996094,362.65118408203125,-447.3773193359375,378.7417846679688,-419.1088555563368,369.52417833241526
1726839660.0582848,-389.86090087890625,356.5316467285156,-431.9243225097656,372.9835632324219,-397.7061760549507,361.5981963695173
1726839660.0906253,-387.82440185546875,363.8453674316406,-416.9943054199219,369.4156005859375,-383.68878660558505,359.60261472723636
1726839660.2603319,-384.3678894042969,347.7002258300781,-401.97681884765626,362.31537475585935,-374.60122758421016,352.05136734925895
1726839660.2909224,-391.5755615234375,343.9168395996094,-388.92005615234376,354.929052734375,-373.4834187949629,345.63401724548584
1726839660.323204,-398.71978759765625,339.8014221191406,-390.46970825195314,350.3591003417969,-377.8158243051334,340.0103486879809
1726839660.3582385,-405.1733093261719,339.41326904296875,-393.5321899414063,346.9354248046875,-385.2913700907708,336.5883170046029
1726839660.3905687,-413.7514343261719,333.6319274902344,-398.71759643554685,340.8927368164062,-395.36776293671085,332.4670461886847
1726839660.4234006,-417.985107421875,330.96502685546875,-405.4410400390625,337.5456970214844,-404.9339422952983,329.08853281165153
1726839660.4584126,-425.466552734375,328.1982116699219,-412.21923828125,334.4019714355469,-415.01435238647423,326.17113527739207
1726839660.589782,-452.3102722167969,326.7497863769531,-422.9373352050781,331.79164428710936,-433.33688084976336,324.0951743552264
1726839660.623255,-453.6445617675781,330.5592956542969,-432.6315856933594,330.020849609375,-446.47783353504985,324.80408467832603
1726839660.6582265,-460.8853759765625,328.1191711425781,-442.0583740234375,328.9182983398438,-457.88108868537097,324.79257088007745
1726839660.6909227,-468.2467956542969,328.3586730957031,-452.1107116699219,328.39702758789065,-467.8896031638989,325.2444887590606
1726839660.8230999,-491.8207092285156,325.04986572265625,-465.38154296875,327.7673583984375,-483.6990070475416,324.43286871409754
1726839660.8926039,-503.57666015625,321.07550048828125,-475.63482055664065,326.63250122070315,-498.65761231684803,322.3438923902332
1726839660.923436,-512.9657592773438,319.2012634277344,-487.4990600585937,324.36089477539065,-511.77789374285754,320.2100936897768
1726839661.0243819,-528.8350830078125,315.7968444824219,-501.08900146484376,321.89642944335935,-526.1933742121711,317.42833200037484
1726839661.0584548,-537.1209716796875,312.9794921875,-514.8638366699219,318.8205932617187,-538.2883466684077,314.4564634227207
1726839661.0910652,-541.8235473632812,313.2130432128906,-524.864404296875,316.45322875976564,-547.1178220252805,312.6878411849788
1726839661.123379,-547.1030883789062,311.5722351074219,-533.5696899414063,314.5525756835938,-553.8714396095347,311.0298458077991
1726839661.1581666,-547.5116577148438,310.4957275390625,-540.4788696289063,312.81146850585935,-557.2037311145432,309.67704120482836
1726839661.1910489,-545.4174194335938,310.85565185546875,-543.7953369140625,311.82322998046874,-557.1912940863118,309.13961302906483
1726839661.2923713,-537.557861328125,310.7704162597656,-543.88271484375,311.38141479492185,-552.5825747715651,308.97833285151654
1726839661.323534,-535.9595336914062,308.2142028808594,-542.709912109375,310.38164672851565,-547.6411675233466,307.9918986523946
1726839661.3581655,-532.593505859375,312.83538818359375,-539.8079956054687,310.63427734375,-542.1160472658707,309.4114234243308
1726839661.3905764,-530.5206298828125,313.26776123046875,-536.4097900390625,311.1886840820313,-537.0360829019435,310.77884963939727
1726839661.4234476,-527.4759521484375,315.644775390625,-532.8214965820313,312.1465087890625,-532.1218816314271,312.84210106447523
1726839661.6218214,-518.4742431640625,309.760986328125,-529.0047729492187,311.9446228027344,-524.973000935987,311.8300573677396
1726839661.6581964,-511.74652099609375,309.0505065917969,-524.1621704101562,312.11188354492185,-517.3059928015584,310.7241961817338
1726839661.7602732,-508.2769470214844,321.3878479003906,-519.2988586425781,313.82237548828124,-510.82576289922775,315.1494895548183
1726839661.7907302,-504.3028869628906,321.066650390625,-514.0553100585937,315.3821533203125,-505.13677566968505,318.22758068551053
1726839661.8250978,-501.8282470703125,320.3652038574219,-508.92576904296874,316.32623901367185,-500.7238022050583,320.0046344900778
1726839661.858032,-500.7324523925781,321.8306884765625,-505.3774108886719,318.74017944335935,-497.83842459015,321.6880072728662
1726839661.921757,-491.9444885253906,327.2266845703125,-501.41700439453126,322.3754150390625,-492.756033770711,324.96380501874194
1726839661.9583755,-490.6533508300781,321.5147705078125,-497.89228515625,322.4007995605469,-489.19712263531534,324.66433410898367
1726839662.022371,-483.25689697265625,323.70556640625,-493.68308715820314,322.9285827636719,-484.16421458819104,325.0849160331801
1726839662.0558522,-482.8257751464844,324.9389343261719,-489.8825927734375,323.84332885742185,-480.9888282490793,325.70282471941624
1726839662.1219137,-482.76519775390625,320.71319580078125,-486.2891418457031,323.6198303222656,-479.33363687164143,324.18122091212985
1726839662.3217719,-481.0362548828125,317.2000732421875,-484.1074951171875,321.6145080566406,-478.0151738601303,321.44165142687837
1726839662.4218283,-471.98675537109375,323.85552978515625,-480.3741760253906,322.08265991210936,-473.73659975304827,322.23814883982976
1726839662.456037,-471.8138427734375,324.6905517578125,-478.0855651855469,322.2796569824219,-471.01442704020013,323.22448645924925
1726839662.5219812,-472.25762939453125,320.2289733886719,-475.97193603515626,321.33766479492186,-469.722895765941,322.05379610573135
1726839662.6217432,-466.7124938964844,325.18194580078125,-472.7613952636719,322.2314147949219,-466.8963017198317,323.2887116395446
1726839662.6552799,-467.0483703613281,324.3104553222656,-469.963818359375,323.6534912109375,-465.3934097225858,323.83188852727886
1726839662.691935,-467.99835205078125,326.3370666503906,-469.1661376953125,324.14979858398436,-465.11000350578564,325.0565574975996
1726839662.7225769,-467.7065734863281,326.1416320800781,-468.3446838378906,324.4400146484375,-465.1328355233519,325.8153100606975
1726839662.7900014,-467.56085205078125,325.7031555175781,-467.40532836914065,325.53485107421875,-465.3601167814853,326.10048022482135
1726839662.8228545,-468.09515380859375,325.09259033203125,-467.6818603515625,325.51697998046876,-465.9538639278408,325.96252649187
1726839662.8558764,-468.10125732421875,326.9797668457031,-467.89243774414064,326.05084228515625,-466.52764794817654,326.5915410725685
1726839662.9241407,-467.5534973144531,325.428466796875,-467.803466796875,325.86912231445314,-466.79378053596565,326.3359983745025
1726839662.9924212,-472.13909912109375,321.27581787109375,-468.6899719238281,324.8959594726563,-468.9763072901353,324.32762707071697
1726839663.2537014,-472.7763671875,329.27227783203125,-469.7330749511719,325.6097839355469,-470.8416392377479,326.2419785003468
1726839663.2910104,-475.8376159667969,319.8880920410156,-471.2815673828125,324.5688842773437,-473.4225089369146,323.6817341553641
1726839663.3535614,-479.3696594238281,321.44488525390625,-473.5352478027344,323.4619079589844,-476.6664734785968,322.46351269582556
1726839663.4220703,-476.6929626464844,322.4654541015625,-475.36314086914064,322.8693054199219,-477.68527745936933,322.08707414973526
1726839663.4561162,-476.64630126953125,324.2616882324219,-476.26458129882815,323.4664794921875,-478.145039588403,322.6741702022951
1726839663.5898228,-477.18194580078125,326.1658630371094,-477.14569702148435,322.84519653320314,-478.476286779043,323.9910329607413
1726839663.6537027,-478.6837463378906,326.9615478515625,-477.7149230957031,324.2598876953125,-479.16595796117605,325.31976461163737
1726839663.691342,-477.5550231933594,326.96356201171875,-477.35199584960935,325.363623046875,-479.0314552533183,326.2609993011161
1726839663.7241883,-476.36358642578125,328.0245056152344,-477.28612060546874,326.4754333496094,-478.2896099565318,327.32844088246355
1726839663.7925122,-480.10064697265625,328.70086669921875,-477.97698974609375,327.36326904296874,-479.24382375434897,328.30440919095213
1726839663.8236885,-480.0986022949219,328.1202392578125,-478.56032104492186,327.7541442871094,-479.8837192456422,328.66165875210584
1726839663.989833,-481.1565246582031,328.0638732910156,-479.05487670898435,327.974609375,-480.7242400986563,328.7851336596928
1726839664.0241134,-479.7965087890625,328.1829833984375,-479.503173828125,328.21849365234374,-480.67633893420395,328.82939437627107
1726839664.0924368,-479.1875305175781,326.9399108886719,-480.0679626464844,328.00157470703124,-480.29572465654087,328.2574643390839
1726839664.1565425,-481.5828857421875,325.45355224609375,-480.3644104003906,327.35211181640625,-480.97548024807895,327.15576879329086
1726839664.1915271,-481.0859069824219,325.7106018066406,-480.56187133789064,326.87018432617185,-481.22050770852996,326.44869365331226
1726839664.2240381,-479.4240417480469,326.333740234375,-480.2153747558594,326.52415771484374,-480.6410508009534,326.22752758659794
1726839664.3216536,-485.2185363769531,322.88555908203125,-481.2997802734375,325.4646728515625,-482.6387144903438,324.64691834759975
1726839664.3565104,-483.1477966308594,326.03411865234375,-482.0918334960937,325.28351440429685,-483.1848246748525,324.88634119758586
1726839664.4244447,-484.0350341796875,324.3390808105469,-482.58226318359374,325.0606201171875,-483.8718741708036,324.42711248526655
1726839664.4564185,-483.7868347167969,323.9767150878906,-483.12244873046876,324.7138427734375,-484.17913015353975,323.99958915735783
1726839664.756497,-485.6150207519531,323.2197265625,-484.36064453125,324.0910400390625,-485.0904005144956,323.42965569902367
1726839664.7914917,-480.9306335449219,324.0544738769531,-483.50306396484376,324.3248229980469,-483.68090600290014,323.4339139664009
1726839664.9218798,-483.9285583496094,323.2837829589844,-483.6592163085937,323.774755859375,-483.84869688663787,323.17553323930133
1726839664.955968,-480.5916442871094,326.736083984375,-482.9705383300781,324.2541564941406,-482.53625567368505,324.5050596935296
1726839665.0244234,-481.50457763671875,326.7628479003906,-482.5140869140625,324.81138305664064,-481.96058036396323,325.52046530946643
1726839665.1244023,-483.2539367675781,322.8891906738281,-482.0418701171875,324.7452758789062,-482.32366973805,324.59225215305656
1726839665.1913095,-482.3269958496094,324.6837158203125,-482.321142578125,324.8711242675781,-482.2385319649545,324.6379927430876
1726839665.2920702,-480.3514099121094,324.7994079589844,-481.605712890625,325.17424926757815,-481.3598206358088,324.71835284082636
1726839665.3238177,-483.9285583496094,323.2837829589844,-482.273095703125,324.4837890625,-482.26579857805626,324.12943257880465
1726839665.3566504,-484.31036376953125,322.4914245605469,-482.8342529296875,323.62950439453124,-483.1274503327811,323.36339023913274
1726839665.553609,-487.4880065917969,323.6069641113281,-483.6810668945312,323.77305908203124,-485.099809928997,323.3031192281445
1726839665.5913968,-483.7868347167969,323.9767150878906,-483.97303466796876,323.63165893554685,-484.91820494237584,323.4581108558901
1726839665.6238892,-482.3648376464844,324.5654602050781,-484.37572021484374,323.5848693847656,-484.08833464686654,323.8529846478428
1726839665.6564255,-483.6632995605469,323.5582580566406,-484.3226684570312,323.6397644042969,-483.9777226924656,323.7286747294637
1726839665.7563028,-483.2598571777344,324.5219421386719,-484.11256713867186,324.0458679199219,-483.7089924506749,324.04826605335694
1726839665.7910552,-486.593994140625,323.88775634765625,-483.9337646484375,324.1020263671875,-484.92258650868206,324.0134980454305
1726839665.8532636,-485.8265075683594,323.8173828125,-484.34169921875,324.0701599121094,-485.4738877241974,323.9501181758364
1726839665.9216018,-480.0904235839844,325.79779052734375,-483.88681640625,324.3166259765625,-483.39213014502127,324.7407019953665
1726839665.9918041,-483.1084289550781,324.4444885253906,-483.7758422851563,324.4938720703125,-483.12262034603225,324.73394351355876
1726839666.0217683,-481.9383850097656,324.7965087890625,-483.5115478515625,324.5487854003906,-482.4690417470979,324.84854815812173
1726839666.0536876,-483.3793640136719,325.0660095214844,-482.8686218261719,324.78443603515626,-482.64831418490377,325.0233710493758
1726839666.1230633,-483.7868347167969,323.9767150878906,-482.4606872558594,324.81630249023436,-483.0029351985906,324.66577048330356
1726839666.3216465,-480.3174743652344,327.01971435546875,-482.5060974121094,325.06068725585936,-481.8172083895243,325.67883804232736
1726839666.5561373,-481.1439208984375,324.52581787109375,-482.1131958007812,325.076953125,-481.3253957480723,325.3459661637364
1726839666.5919263,-481.2659912109375,325.795654296875,-481.9787170410156,325.2767822265625,-481.07489603231716,325.6059579480356
1726839666.6241267,-483.34381103515625,325.23358154296875,-481.9716064453125,325.3102966308594,-481.8339621118864,325.53708313332544
1726839666.723079,-482.0380554199219,324.23114013671875,-481.6218505859375,325.361181640625,-481.8778339079251,325.03907687979705
1726839666.7565975,-485.44232177734375,323.4656677246094,-482.6468200683594,324.65037231445314,-483.366385299248,324.34079442062887
1726839666.85633,-483.98876953125,323.5576477050781,-483.2157897949219,324.45673828125,-483.8277899566549,323.88435202279356
1726839666.9241116,-484.7349853515625,322.886474609375,-483.9095886230469,323.87490234375,-484.4274484660631,323.3016508436034
1726839666.956125,-482.3297424316406,325.4521789550781,-483.70677490234374,323.9186218261719,-483.783611006661,324.0118610927374
1726839666.9916527,-487.4880065917969,323.6069641113281,-484.79676513671876,323.7937866210938,-485.44856766737826,323.79101118491286
1726839667.053717,-483.1084289550781,324.4444885253906,-484.3299865722656,323.98955078125,-484.76455122558815,324.0000181352618
1726839667.0917695,-484.3157958984375,323.9757385253906,-484.3953918457031,324.0731689453125,-484.7063637170319,323.96878654274036
1726839667.1217833,-482.208740234375,326.4289245605469,-483.8901428222656,324.7816589355469,-483.7359265085802,324.9936805776331
1726839667.1899352,-482.3279113769531,324.9398498535156,-483.8897766113281,324.6791931152344,-483.0645536541408,325.10458089529044
1726839667.22334,-486.6227722167969,323.6745910644531,-483.71672973632815,324.6927185058594,-484.4238257801291,324.61322066007125
1726839667.2563167,-484.7366027832031,323.3218688964844,-484.0423645019531,324.46819458007815,-484.6402869448033,324.08007950439736
1726839667.2917054,-485.8265075683594,323.8173828125,-484.3445068359375,324.4365234375,-485.23811726016385,323.9025875766275
1726839667.3241608,-486.1275939941406,323.5058288574219,-485.12827758789064,323.851904296875,-485.77299966367303,323.65900734957637
1726839667.3923793,-481.9403381347656,325.3408203125,-485.05076293945314,323.9320983886719,-484.3399515527894,324.2819744245149
1726839667.4238942,-484.6657409667969,323.2493896484375,-484.65935668945315,323.84705810546876,-484.41603767534644,323.86543436794983
1726839667.4559114,-481.49853515625,325.0694580078125,-484.0117431640625,324.1965759277344,-483.1411565614305,324.3329300623178
1726839667.4895322,-484.3157958984375,323.9757385253906,-483.7096008300781,324.2282470703125,-483.4284340817643,324.2162195193323
