timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle
1738607985.6572142,0,-318.6753234863281,490.51177978515625,1.0961346626281738,-727.1084594726562,166.6666717529297,1.5350377559661865,-362.5301208496094,379.1666564941406,,,,
1738607985.6927311,0,-325.1488952636719,482.3338928222656,1.1111398935317993,-727.1084594726562,166.6666717529297,1.4955250024795532,-362.5301208496094,379.1666564941406,0.0,0.0,0.0,0.0
1738607985.7331476,0,-330.5382080078125,474.22344970703125,1.1182575225830078,-727.1084594726562,166.6666717529297,1.4702067375183105,-362.5301208496094,379.1666564941406,0.0,0.0,0.0,0.0
1738607985.7702012,0,-335.1861877441406,466.1156921386719,1.0441194772720337,-727.1084594726562,166.6666717529297,1.4557996988296509,-362.5301208496094,379.1666564941406,0.0,0.0,0.0,0.0
1738607985.7921479,0,-341.3700866699219,453.9181213378906,1.0418859720230103,-727.1084594726562,166.6666717529297,1.4490399360656738,-362.5301208496094,379.1666564941406,0.0,0.0,0.0,0.0
1738607985.8258555,0,-348.6295471191406,443.04144287109375,0.9928544759750366,-727.1084594726562,166.6666717529297,1.4471631050109863,-366.6264953613281,379.1666564941406,-24.676954889871986,0.0,24.676954889871986,180.0
1738607985.8592691,0,-354.5792236328125,433.2066345214844,1.010947823524475,-727.1084594726562,166.6666717529297,1.4480576515197754,-366.6264953613281,375.0,0.0,-25.10034032614834,25.10034032614834,-90.0
1738607985.8907378,0,-359.5915832519531,424.12127685546875,0.976790189743042,-727.1084594726562,166.6666717529297,1.4502460956573486,-374.81927490234375,362.5,-49.35409362057605,-75.3012048192771,90.03387142816479,-123.24172988973848
1738607985.9304595,0,-365.9871520996094,415.5280456542969,1.0047712326049805,-727.1084594726562,166.6666717529297,1.4527853727340698,-378.9156494140625,354.1666564941406,-24.676954889871986,-50.20086449312876,55.93817031772002,-116.17708587912027
1738607985.96114,0,-373.3496398925781,407.2245178222656,0.9765822887420654,-727.1084594726562,166.6666717529297,1.455141305923462,-383.0120544433594,345.8333435058594,-24.677138730704065,-50.20068065229668,55.93808643391629,-116.17733793796133
1738607985.991858,0,-377.336669921875,399.0653076171875,0.9884344935417175,-727.1084594726562,166.6666717529297,1.4570658206939697,-391.204833984375,337.5,-49.35409362057605,-50.20086449312876,70.39853232110782,-134.51267894421656
1738607986.0287519,0,-383.0115661621094,390.9551696777344,1.0441563129425049,-727.1084594726562,166.6666717529297,1.4584933519363403,-395.30120849609375,325.0,-24.676954889871986,-75.3012048192771,79.24155191483504,-108.14448533735603
1738607986.1298933,0,-393.90325927734375,370.6616516113281,1.054730772972107,-727.1084594726562,166.6666717529297,1.4527900218963623,-411.6867370605469,300.0,-98.70800340032002,-150.6024096385542,180.06764207990418,-123.24168096540343
1738607986.1620474,0,-404.2674255371094,354.4276123046875,1.086739182472229,-729.1036376953125,166.6666717529297,1.5095219612121582,-415.78314208984375,287.5,-24.677138730704065,-75.3012048192771,79.24160916569738,-108.1446116539119
1738607986.2047384,0,-412.0547790527344,341.4075012207031,1.0790375471115112,-732.4232177734375,166.6666717529297,1.4934858083724976,-419.8795166015625,279.1666564941406,-24.676954889871986,-50.20086449312876,55.93817031772002,-116.17708587912027
1738607986.229875,0,-417.9916687011719,330.7072448730469,1.0711674690246582,-734.5382080078125,166.6666717529297,1.5883607864379883,-428.0722961425781,270.8333435058594,-49.35409362057605,-50.20068065229668,70.39840122518736,-134.51278384081104
1738607986.2587504,0,-422.7157897949219,319.506591796875,1.0913584232330322,-735.7323608398438,162.60781860351562,1.5963845252990723,-436.2650451660156,262.5,-49.35390977974397,-50.20086449312876,70.39840343647421,-134.51257224790888
1738607986.2899837,0,-428.72308349609375,307.86309814453125,1.0769532918930054,-736.2830810546875,155.85475158691406,1.5968152284622192,-440.3614501953125,250.0,-24.677138730704065,-75.3012048192771,79.24160916569738,-108.1446116539119
1738607986.3247232,0,-433.7064208984375,297.89923095703125,1.092966079711914,-736.4249877929688,147.4933624267578,1.6538447141647339,-444.45782470703125,241.6666717529297,-24.676954889871986,-50.20077257271272,55.93808782514829,-116.17712741374659
1738607986.3663716,0,-438.0375061035156,289.0304260253906,1.0761833190917969,-736.3367919921875,142.36988830566406,1.628453254699707,-452.6506042480469,229.1666717529297,-49.35409362057605,-75.3012048192771,90.03387142816479,-123.24172988973848
1738607986.3929417,0,-443.9955749511719,278.7706298828125,1.091091275215149,-736.1431884765625,139.64112854003906,1.6071757078170776,-460.8433837890625,220.8333282470703,-49.35409362057605,-50.20086449312876,70.39853232110782,-134.51267894421656
1738607986.4262722,0,-449.11309814453125,267.4764404296875,1.101037621498108,-735.9232788085938,134.4727325439453,1.5910576581954956,-464.93975830078125,208.3333282470703,-24.676954889871986,-75.3012048192771,79.24155191483504,-108.14448533735603
1738607986.4564478,0,-455.6484069824219,257.5083923339844,1.1580921411514282,-735.7213745117188,131.65846252441406,1.5798931121826172,-469.0361328125,200.0,-24.676954889871986,-50.20077257271272,55.93808782514829,-116.17712741374659
1738607986.4887311,0,-461.1531677246094,248.45469665527344,1.1169496774673462,-733.5624389648438,130.45481872558594,1.5728658437728882,-477.2289123535156,191.6666717529297,-49.35409362057605,-50.20077257271272,70.39846677311809,-134.51273139246496
1738607986.523913,0,-465.9275817871094,237.9438018798828,1.113537311553955,-732.1173095703125,130.24974060058594,1.5689654350280762,-481.3252868652344,183.3333282470703,-24.676954889871986,-50.20086449312876,55.93817031772002,-116.17708587912027
