timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle
1738607464.724319,0,-307.2716979980469,284.3212585449219,2.5522143840789795,280.6024169921875,408.3333435058594,0.6202495098114014,-239.6385498046875,229.1666717529297,,,,
1738607464.7548494,0,-299.1143493652344,278.16217041015625,2.4888341426849365,280.6024169921875,408.3333435058594,0.6202495098114014,-239.6385498046875,229.1666717529297,0.0,0.0,0.0,0.0
1738607464.7891297,0,-292.63037109375,274.54998779296875,2.5166187286376953,280.6024169921875,406.30389404296875,0.663293719291687,-235.54217529296875,229.1666717529297,24.676954889871986,0.0,24.676954889871986,0.0
1738607464.822025,0,-285.35150146484375,268.7027587890625,2.540377378463745,280.6024169921875,404.956787109375,0.6918781399726868,-227.34939575195312,220.8333282470703,49.35409362057605,-50.20086449312876,70.39853232110782,-45.487321055783426
1738607464.855789,0,-277.5340270996094,265.411865234375,2.558661460876465,280.6024169921875,404.15264892578125,0.70892333984375,-223.2530059814453,216.6666717529297,24.677046810288026,-25.10034032614834,35.19920061259368,-45.487216159188975
1738607464.889466,0,-269.3865051269531,259.8446960449219,2.5414962768554688,280.6024169921875,403.7421569824219,0.7176145911216736,-215.06024169921875,212.5,49.35400170016001,-25.10043224656438,55.370110915400616,-26.95695425624255
1738607464.9199877,0,-261.0632019042969,252.71377563476562,2.579040288925171,280.6024169921875,403.5924377441406,0.7207832336425781,-206.8674774169922,204.1666717529297,49.35400170016001,-50.20077257271272,70.39840233071077,-45.487321955641704
1738607464.945732,0,-252.66845703125,246.6378936767578,2.512219190597534,280.6024169921875,401.5684509277344,0.6776535511016846,-198.67469787597656,200.0,49.35409362057605,-25.10043224656438,55.37019284843565,-26.956911137669056
1738607464.9867978,0,-242.27078247070312,239.34725952148438,2.429077625274658,280.6024169921875,400.30560302734375,0.6472761631011963,-186.3855438232422,191.6666717529297,74.03104851044804,-50.20077257271272,89.44670877373598,-34.14136461481556
1738607465.0258782,0,-230.57479858398438,233.31358337402344,2.4566187858581543,280.6024169921875,399.61407470703125,0.6278327107429504,-178.19276428222656,183.3333282470703,49.35409362057605,-50.20086449312876,70.39853232110782,-45.487321055783426
1738607465.0515523,0,-220.1230926513672,226.16265869140625,2.479998826980591,280.6024169921875,399.31463623046875,0.6167836785316467,-170.0,179.1666717529297,49.35400170016001,-25.10034032614834,55.37006924600931,-26.956869473682662
1738607465.0909328,0,-210.63319396972656,218.26930236816406,2.4978907108306885,280.6024169921875,399.25921630859375,0.6116166114807129,-157.71084594726562,170.8333282470703,74.03104851044804,-50.20086449312876,89.44676036287612,-34.14141334741002
1738607465.1222155,0,-201.8224334716797,209.9320831298828,2.526118516921997,280.6024169921875,399.3369140625,0.6102030873298645,-149.51806640625,166.6666717529297,49.35409362057605,-25.10034032614834,55.37015117910601,-26.95682635520217
1738607465.1538887,0,-193.4485626220703,203.3971710205078,2.485775947570801,280.6024169921875,399.47174072265625,0.6913073062896729,-141.32530212402344,162.5,49.35400170016001,-25.10043224656438,55.370110915400616,-26.95695425624255
1738607465.1910706,0,-183.32952880859375,196.09654235839844,2.420109510421753,280.6024169921875,399.6165466308594,0.7465210556983948,-129.03614807128906,154.1666717529297,74.03104851044804,-50.20077257271272,89.44670877373598,-34.14136461481556
1738607465.220296,0,-172.00448608398438,190.28465270996094,2.4577784538269043,280.6024169921875,399.7457580566406,0.7803180813789368,-120.84337615966797,150.0,49.35404766036803,-25.10043224656438,55.37015188191421,-26.956932696939855
1738607465.2538884,0,-161.91793823242188,183.44261169433594,2.5355091094970703,280.6024169921875,399.84844970703125,0.7609624266624451,-108.55421447753906,141.6666717529297,74.03109447065606,-50.20077257271272,89.4467468129525,-34.14134809192205
1738607465.2874937,0,-152.7379150390625,177.88800048828125,2.6149492263793945,280.6024169921875,399.9228515625,0.7435483336448669,-100.36144256591797,137.5,49.35404766036803,-25.10043224656438,55.37015188191421,-26.956932696939855
1738607465.3203685,0,-144.164306640625,173.1925506591797,2.6645352840423584,280.6024169921875,399.9720458984375,0.7228602170944214,-92.1686782836914,129.1666717529297,49.35400170016001,-50.20077257271272,70.39840233071077,-45.487321955641704
1738607465.3551433,0,-135.95628356933594,169.0135498046875,2.691718339920044,280.6024169921875,400.00128173828125,0.7082247734069824,-83.97590637207031,125.0,49.35404766036803,-25.10043224656438,55.37015188191421,-26.956932696939855
1738607465.3946657,0,-125.94279479980469,165.10122680664062,2.703634262084961,280.6024169921875,397.9866943359375,0.7870579957962036,-75.78313446044922,116.66666412353516,49.35404766036803,-50.20081853292074,70.39846732590928,-45.48732150571215
1738607465.4221134,0,-114.67723846435547,159.25982666015625,2.756944179534912,280.6024169921875,396.6448669433594,0.8403415679931641,-63.49397659301758,112.5,74.03107149055205,-25.10038628635636,78.17051194512887,-18.729333488425898
1738607465.4570637,0,-104.61802673339844,154.10140991210938,2.737093210220337,280.6024169921875,393.8109436035156,0.9089853167533875,-51.20481872558594,108.33333587646484,74.03107149055205,-25.10038628635636,78.17051194512887,-18.729333488425898
1738607465.4966989,0,-91.45455169677734,149.43539428710938,2.691490650177002,280.6024169921875,392.0501403808594,0.9499838352203369,-38.9156608581543,104.16666412353516,74.03107149055205,-25.10043224656438,78.17052670286671,-18.729365391509276
