PWM_Right,PWM_Left,RPM_Right,RPM_Left
205,205,250.0,235.71
205,205,242.86,242.86
205,205,250.0,235.71
205,205,,
205,205,250.0,235.71
205,205,242.86,242.86
205,205,250.0,235.71
205,205,250.0,242.86
205,205,250.0,235.71
205,205,250.0,235.71
205,205,250.0,242.86
205,205,250.0,235.71
205,205,250.0,235.71
205,205,250.0,242.86
205,205,242.86,235.71
205,205,250.0,242.86
205,205,250.0,235.71
205,205,250.0,242.86
205,205,250.0,235.71
205,205,250.0,242.86
205,205,242.86,235.71
205,205,250.0,235.71
205,205,250.0,242.86
205,205,250.0,242.86
205,205,250.0,235.71
205,205,242.86,242.86
205,205,250.0,235.71
205,205,250.0,242.86
205,205,250.0,235.71
205,205,242.86,242.86
205,205,250.0,242.86
205,205,250.0,235.71
205,205,242.86,242.86
205.0,205.0,248.215,239.6425
