PWM_Right,PWM_Left,RPM_Right,RPM_Left
155,155,221.43,214.29
155,155,228.57,221.43
155,155,228.57,214.29
155,155,,
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155,155,235.71,221.43
155,155,228.57,214.29
155,155,228.57,221.43
155,155,228.57,221.43
155,155,235.71,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155,155,235.71,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,214.29
155,155,235.71,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,214.29
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,214.29
155,155,228.57,221.43
155,155,228.57,221.43
155,155,228.57,214.29
155,155,228.57,221.43
155,155,235.71,221.43
155,155,228.57,221.43
155,155,228.57,221.43
155.0,155.0,229.64100000000002,220.00199999999995
