frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,174.7958984375,150.0,2.3047680854797363,673.9037475585938,0.0,3.701866205145442e-40,296.9879455566406,62.5,283.1904620354251,222.0931455313441,-175.70279592491056,-38.34829998634386
