frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,-268.3132629394531,433.3333435058594,2.35366153717041,698.4337158203125,-150.0,1.570796251296997,-34.819278717041016,287.5,1122.2776321871183,962.4037914965526,-577.3092982280685,-30.957935120238464
