frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,649.277099609375,283.3333435058594,1.6860610246658325,698.4337158203125,4.166666507720947,-1.6994191408157349,690.240966796875,158.3333282470703,389.23012782838686,98.7081872411521,-376.50602409638554,-75.3094428185144
