frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,157.71084594726562,-375.0,-2.1917929649353027,690.240966796875,158.3333282470703,1.561260461807251,370.722900390625,-12.5,710.081875567796,567.5716170345444,426.70684262930627,36.93626465685026
