frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,219.15663146972656,-162.2842254638672,-2.908143997192383,695.1279296875,158.3333282470703,1.5468275547027588,333.85540771484375,-129.1666717529297,248.0433622300455,246.7701004212161,25.10034032614834,5.807893371035909
