frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,452.6506042480469,133.3333282470703,2.7369863986968994,690.240966796875,41.66666793823242,1.6630030870437622,575.5421752929688,91.66666412353516,276.8507378719943,246.7702842620482,-125.50202335219785,-26.956902950345317
