frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,698.4337158203125,8.333333015441895,-1.5707963705062866,-301.0843505859375,-183.3333282470703,2.6224465370178223,63.49397659301758,-95.83333587646484,1362.1955305585086,1135.1429812879446,753.0120022325631,33.558828588942475
