frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,-473.1325378417969,-266.6666564941406,2.7828218936920166,247.83132934570312,-83.33333587646484,0.7853981852531433,-133.1325225830078,-212.5,943.505533658918,271.44723915192014,903.6144578313252,73.27964742668463
