frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,476.0401306152344,237.4024200439453,1.8955574035644531,698.4337158203125,-150.0,1.5708848237991333,534.5783081054688,112.5,428.03052502195095,148.0620970208961,-401.6064563429499,-69.76235093389795
