frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,26.626506805419922,358.3333435058594,2.3867404460906982,198.67469787597656,-241.6666717529297,-1.4288992881774902,346.14459228515625,83.33333587646484,888.4457979117888,764.9877157556004,-451.8071829554546,-30.566400800325717
