frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,-366.6264953613281,-125.0,-2.8964107036590576,690.240966796875,158.3333282470703,1.5072033405303955,-145.42169189453125,-20.83333396911621,756.9290654079394,-641.6025966046805,-401.6064218727939,-147.95579518320568
