frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed,ball_speed_x,ball_speed_y,ball_angle
0,256.02410888671875,254.16665649414062,2.896613836288452,493.6144714355469,104.16666412353516,-0.8760999441146851,395.30120849609375,237.5,426.21397746131186,419.50933617281623,-75.3012048192771,-10.176127074749356
