timestamp,frame_number,blue_robot_x,blue_robot_y,blue_robot_orientation,yellow_robot_x,yellow_robot_y,yellow_robot_orientation,ball_x,ball_y,ball_speed_x,ball_speed_y,ball_speed,ball_angle
1738609148.1793,0,-727.1084594726562,-25.0,1.4467039108276367,378.9156494140625,1.5004034681354026e-09,-7.811960800463423e-11,284.69879150390625,-8.333333015441895,,,,
1738609148.1879826,0,-727.1084594726562,-25.0,1.4466224908828735,374.9252624511719,1.040418085018757e-09,-0.0605665557086467,284.69879150390625,-8.333333015441895,0.0,0.0,0.0,0.0
1738609148.2266407,0,-727.1084594726562,-25.0,1.4465546607971191,372.2765197753906,6.554454756724225e-10,-0.0941261053085327,284.69879150390625,-8.333333015441895,0.0,0.0,0.0,0.0
1738609148.256883,0,-727.1084594726562,-25.0,1.446503758430481,366.7049255371094,3.6409292247796543e-10,-0.1136724948883056,284.69879150390625,-8.333333015441895,0.0,0.0,0.0,0.0
1738609148.2875557,0,-727.1084594726562,-25.0,1.4464685916900637,359.2586669921875,2.029426336288452,-0.1886201798915863,284.69879150390625,-8.333333015441895,0.0,0.0,0.0,0.0
1738609148.3700638,0,-727.1084594726562,-25.0,1.4464467763900757,346.75347900390625,3.3765323162078857,-0.2222563028335571,272.4096374511719,-4.166666507720947,-74.03104851044804,25.10040064892137,78.17049479370515,161.27065113345142
1738609148.39265,0,-727.1084594726562,-25.0,1.446434736251831,335.0879821777344,4.180692195892334,-0.2389369159936905,264.21685791015625,0.0,-49.35409362057605,25.10040064892137,55.37017852458992,153.04311800628955
1738609148.429234,0,-727.1084594726562,-25.0,1.4464294910430908,324.3505859375,6.620593547821045,-0.1921523511409759,256.02410888671875,4.166666507720947,-49.35390977974397,25.10040064892137,55.3700146585088,153.04303176907888
1738609148.456555,0,-727.1084594726562,-25.0,1.4464285373687744,314.4537658691406,8.11744213104248,-0.1564175933599472,247.83132934570312,8.333333015441895,-49.35409362057605,25.10040064892137,55.37017852458992,153.04311800628955
1738609148.4906273,0,-727.1084594726562,-25.0,1.4464298486709597,305.232177734375,10.94558334350586,-0.1969495862722396,239.6385498046875,8.333333015441895,-49.35409362057605,0.0,49.35409362057605,180.0
1738609148.524072,0,-727.1084594726562,-25.0,1.4464322328567505,296.5043334960937,12.618896484375,-0.2246222347021103,235.54217529296875,12.5,-24.676954889871983,25.10040352143437,35.199181234449355,134.5126050280506
1738609148.5896332,0,-727.1084594726562,-25.0,1.446434736251831,284.115966796875,13.460171699523926,-0.2289016395807266,215.06024169921875,16.66666603088379,-123.3851421310241,25.100397776408368,125.91236344071596,168.5011562907295
1738609148.6254876,0,-727.1084594726562,-25.0,1.446436882019043,273.2678527832031,15.78358554840088,-0.1770423650741577,206.8674774169922,20.83333396911621,-49.35400170016001,25.10040926646037,55.370100498041424,153.04306693938543
1738609148.6579802,0,-727.1084594726562,-25.0,1.4464386701583862,259.5997314453125,17.101842880249023,-0.0869539901614189,194.57830810546875,25.0,-74.03114043086407,25.100397776408368,78.17058092420858,161.2706747610061
1738609148.6878445,0,-727.1084594726562,-25.0,1.4464399814605713,248.08627319335935,17.715694427490234,-0.0282946750521659,186.3855438232422,29.16666603088379,-49.35400170016001,25.100397776408368,55.37009528936466,153.04307753720246
1738609148.726288,0,-727.1084594726562,-25.0,1.446440815925598,238.15367126464844,17.880298614501953,0.0595133490860462,178.19276428222656,29.16666603088379,-49.35409362057605,0.0,49.35409362057605,180.0
1738609148.757004,0,-727.1084594726562,-25.0,1.4464412927627563,229.2811737060547,17.790889739990234,0.111553817987442,170.0,33.33333206176758,-49.35400170016001,25.100397776408368,55.37009528936466,153.04307753720246
1738609148.788657,0,-727.1084594726562,-25.0,1.446441650390625,221.0498046875,17.58399772644043,0.0844027772545814,157.71084594726562,33.33333206176758,-74.03104851044804,0.0,74.03104851044804,180.0
1738609148.8281355,0,-727.1084594726562,-25.0,1.446441650390625,213.1528167724609,15.317049026489258,0.0584165602922439,145.42169189453125,33.33333206176758,-74.03104851044804,0.0,74.03104851044804,180.0
1738609148.858241,0,-727.1084594726562,-25.0,1.446441650390625,201.39459228515625,13.750734329223633,0.036725427955389,133.1325225830078,37.5,-74.03114043086407,25.10040926646037,78.1705846136392,161.27066678524076
1738609148.891785,0,-727.1084594726562,-25.0,1.446441650390625,190.98336791992188,10.738731384277344,-0.0334540978074073,124.93975830078124,37.5,-49.35400170016001,0.0,49.35400170016001,180.0
1738609148.9248264,0,-727.1084594726562,-25.0,1.4464415311813354,179.5856475830078,8.849214553833008,-0.0752317905426025,112.65060424804688,37.5,-74.03104851044804,0.0,74.03104851044804,180.0
1738609148.9580257,0,-727.1084594726562,-25.0,1.4464415311813354,167.55422973632812,7.80611515045166,-0.1054649502038955,100.36144256591795,41.66666793823242,-74.03109447065606,25.10040926646037,78.17054108720887,161.2706559684372
1738609148.99314,0,-727.1084594726562,-25.0,1.446441411972046,157.15603637695312,7.346588611602783,-0.1216844171285629,92.1686782836914,41.66666793823242,-49.35400170016001,0.0,49.35400170016001,180.0
1738609149.028861,0,-727.1084594726562,-25.0,1.446441411972046,143.92111206054688,7.252220630645752,-0.1284182518720626,79.8795166015625,41.66666793823242,-74.03109447065606,0.0,74.03109447065606,180.0
1738609149.060504,0,-727.1084594726562,-25.0,1.446441411972046,132.77020263671875,7.358674049377441,-0.1293322741985321,67.59036254882812,45.83333206176758,-74.03104851044804,25.10038628635636,78.1704901819134,161.27066110316872
1738609149.0936766,0,-727.1084594726562,-25.0,1.4464412927627563,121.11679077148438,7.552887439727783,-0.1217861771583557,55.30120468139648,45.83333206176758,-74.03107149055205,0.0,74.03107149055205,180.0
1738609149.1271243,0,-727.1084594726562,-22.97057342529297,1.4464412927627563,109.11457061767578,7.764297008514404,-0.1200939640402793,43.01204681396485,45.83333206176758,-74.03107149055205,0.0,74.03107149055205,180.0
1738609149.154273,0,-727.1084594726562,-19.59404182434082,1.4531129598617554,96.89232635498048,7.954245567321777,-0.1125259101390838,30.72289085388184,50.0,-74.03106000050005,25.10040926646037,78.17050844238797,161.27064785582664
1738609149.191087,0,-727.1084594726562,-17.44277572631836,1.5114375352859497,84.54764556884766,8.105978012084961,-0.1121508330106735,18.433734893798828,50.0,-74.03106000050005,0.0,74.03106000050005,180.0
